Label,Function,SourceFile,ARM_PcodeLines,MIPS_PcodeLines,Match_Ratio,Notes
823,_nl_unload_locale,Unknown,36,101,15.37,P-code行數差異顯著; 低相似度
18,attack_init,Unknown,122,2,2.07,P-code行數差異顯著; 低相似度
752,__libc_alloca_cutoff,Unknown,14,164,12.37,P-code行數差異顯著; 低相似度
247,__mprotect,Unknown,9,63,17.82,P-code行數差異顯著; 低相似度
870,dl_open_worker_begin,Unknown,4167,12,0.22,P-code行數差異顯著; 低相似度
695,__wprintf_buffer_flush_to_file,Unknown,79,712,4.35,P-code行數差異顯著; 低相似度
986,search_EIT_table,Unknown,44,27,21.74,P-code行數差異顯著; 低相似度
458,__pthread_cleanup_combined_routine_voidptr,Unknown,18,2,10.89,P-code行數差異顯著; 低相似度
507,maybe_split_for_insert,Unknown,196,230,11.06,低相似度
865,add_to_global_resize_failure,Unknown,11,697,1.36,P-code行數差異顯著; 低相似度
485,__wcsrtombs,Unknown,683,15,0.56,P-code行數差異顯著; 低相似度
422,_IO_default_seek,Unknown,2,21,3.15,P-code行數差異顯著; 低相似度
42,mem_exists,Unknown,36,23,18.00,P-code行數差異顯著; 低相似度
73,util_stristr,Unknown,47,47,29.71,低相似度
86,call_fini,Unknown,27,29,20.88,低相似度
967,__sync_or_and_fetch_1,Unknown,27,37,31.64,P-code行數差異顯著; 低相似度
299,__tunables_print,Unknown,89,63,20.77,P-code行數差異顯著; 低相似度
677,__printf_buffer_flush_fp_to_wide,Unknown,83,13,8.43,P-code行數差異顯著; 低相似度
271,htonl,Unknown,11,26,13.10,P-code行數差異顯著; 低相似度
396,_IO_default_xsgetn,Unknown,76,15,6.97,P-code行數差異顯著; 低相似度
629,setlocale,Unknown,3992,25,0.45,P-code行數差異顯著; 低相似度
921,do_sym,Unknown,372,889,11.02,P-code行數差異顯著; 低相似度
933,__aeabi_dcmpgt,Unknown,2,8,24.38,P-code行數差異顯著; 低相似度
644,_nl_expand_alias,Unknown,373,533,14.67,P-code行數差異顯著; 低相似度
149,_int_free_create_chunk,Unknown,84,9,11.45,P-code行數差異顯著; 低相似度
1025,___Unwind_ForcedUnwind,Unknown,6,88,5.14,P-code行數差異顯著; 低相似度
707,_IO_switch_to_main_wget_area,Unknown,26,219,10.49,P-code行數差異顯著; 低相似度
769,__memrchr,Unknown,124,53,16.30,P-code行數差異顯著; 低相似度
322,__unsetenv,Unknown,219,151,20.36,P-code行數差異顯著; 低相似度
517,__readonly_area,Unknown,249,97,14.78,P-code行數差異顯著; 低相似度
1019,__gnu_Unwind_Save_WMMXD,Unknown,33,30,21.87,低相似度
685,__register_printf_modifier,Unknown,286,127,7.36,P-code行數差異顯著; 低相似度
662,__grouping_iterator_init,Unknown,89,4287,0.56,P-code行數差異顯著; 低相似度
471,strchr,Unknown,11,52,8.48,P-code行數差異顯著; 低相似度
984,__sync_lock_release_1,Unknown,6,17,3.35,P-code行數差異顯著; 低相似度
511,__twalk,Unknown,8,103,7.77,P-code行數差異顯著; 低相似度
278,_dl_debug_update,Unknown,45,40,21.44,低相似度
793,__tcgetattr,Unknown,84,52,7.98,P-code行數差異顯著; 低相似度
719,__wuflow,Unknown,155,160,27.26,低相似度
418,_IO_marker_delta,Unknown,25,35,21.88,P-code行數差異顯著; 低相似度
768,__argz_create_sep,Unknown,50,68,22.27,P-code行數差異顯著; 低相似度
392,_IO_default_underflow,Unknown,2,167,1.80,P-code行數差異顯著; 低相似度
41,memory_scan_match,Unknown,148,65,12.51,P-code行數差異顯著; 低相似度
562,relocate_pc24,Unknown,303,667,11.52,P-code行數差異顯著; 低相似度
690,__register_printf_function,Unknown,191,432,13.44,P-code行數差異顯著; 低相似度
480,__wcsmbs_getfct,Unknown,16,2,16.57,P-code行數差異顯著; 低相似度
321,__setenv,Unknown,26,2,9.57,P-code行數差異顯著; 低相似度
365,_IO_new_file_seekoff,Unknown,1209,43,2.06,P-code行數差異顯著; 低相似度
631,_nl_postload_ctype,Unknown,102,87,7.27,低相似度
910,__atomic_wide_counter_fetch_add_relaxed,Unknown,31,769,4.11,P-code行數差異顯著; 低相似度
320,__add_to_environ,Unknown,751,2,0.42,P-code行數差異顯著; 低相似度
894,dlinfo_doit,Unknown,37,186,16.27,P-code行數差異顯著; 低相似度
459,clear_once_control,Unknown,23,60,16.37,P-code行數差異顯著; 低相似度
762,__pthread_get_minstack,Unknown,28,45,17.32,P-code行數差異顯著; 低相似度
369,_IO_file_seek,Unknown,5,340,1.21,P-code行數差異顯著; 低相似度
510,__tdelete,Unknown,661,18,1.80,P-code行數差異顯著; 低相似度
917,_dl_init,Unknown,171,17,5.53,P-code行數差異顯著; 低相似度
230,__fcntl64_nocancel_adjusted,Unknown,58,4,10.86,P-code行數差異顯著; 低相似度
657,__qsort_r,Unknown,384,1,0.12,P-code行數差異顯著; 低相似度
956,__sync_and_and_fetch_4,Unknown,11,46,18.55,P-code行數差異顯著; 低相似度
381,_IO_link_in,Unknown,1843,613,10.42,P-code行數差異顯著; 低相似度
25,add_attack,Unknown,41,28,18.64,P-code行數差異顯著; 低相似度
315,__ctype_tolower_loc,Unknown,10,26,17.96,P-code行數差異顯著; 低相似度
308,check_one_fd,Unknown,101,62,17.05,P-code行數差異顯著; 低相似度
971,__sync_val_compare_and_swap_4,Unknown,15,137,11.44,P-code行數差異顯著; 低相似度
495,__sched_get_priority_min,Unknown,8,32,9.46,P-code行數差異顯著; 低相似度
829,__mpn_mul_1,Unknown,24,23,12.74,低相似度
181,__malloc_usable_size,Unknown,25,287,8.40,P-code行數差異顯著; 低相似度
678,__wprintf_fp_l_buffer,Unknown,90,20,8.24,P-code行數差異顯著; 低相似度
739,__libio_codecvt_out,Unknown,81,136,3.69,P-code行數差異顯著; 低相似度
386,_IO_free_backup_area,Unknown,30,134,13.09,P-code行數差異顯著; 低相似度
615,__gconv_get_cache,Unknown,7,129,6.37,P-code行數差異顯著; 低相似度
819,_nl_load_locale_from_archive,Unknown,4118,118,1.66,P-code行數差異顯著; 低相似度
180,__malloc_trim,Unknown,564,149,1.69,P-code行數差異顯著; 低相似度
411,_IO_flush_all,Unknown,1203,64,1.69,P-code行數差異顯著; 低相似度
244,__ioctl,Unknown,22,41,24.04,P-code行數差異顯著; 低相似度
1005,__gnu_Unwind_Backtrace,Unknown,239,8,4.35,P-code行數差異顯著; 低相似度
684,__printf_function_invoke,Unknown,52,4,9.26,P-code行數差異顯著; 低相似度
36,checksum_tcpudp,Unknown,57,698,5.39,P-code行數差異顯著; 低相似度
88,__libc_start_main_impl,Unknown,823,21,2.14,P-code行數差異顯著; 低相似度
591,insert_module,Unknown,121,574,11.15,P-code行數差異顯著; 低相似度
966,__sync_sub_and_fetch_1,Unknown,27,99,20.20,P-code行數差異顯著; 低相似度
339,__printf_buffer,Unknown,15739,176,0.38,P-code行數差異顯著; 低相似度
753,__pthread_cleanup_push,Unknown,20,645,2.82,P-code行數差異顯著; 低相似度
40,has_exe_access,Unknown,81,174,10.39,P-code行數差異顯著; 低相似度
198,__closedir,Unknown,22,25,26.34,低相似度
251,__select,Unknown,27,36,24.91,P-code行數差異顯著; 低相似度
17,attack_gre_eth,Unknown,2116,2,0.12,P-code行數差異顯著; 低相似度
463,__pthread_tpp_change_priority,Unknown,873,515,12.77,P-code行數差異顯著; 低相似度
368,_IO_file_read,Unknown,11,51,13.45,P-code行數差異顯著; 低相似度
525,_dl_exception_create,Unknown,73,245,10.11,P-code行數差異顯著; 低相似度
54,resolv_domain_to_hostname,Unknown,40,127,8.48,P-code行數差異顯著; 低相似度
992,unwind_phase2,Unknown,352,26,3.47,P-code行數差異顯著; 低相似度
301,__tunable_get_val,Unknown,66,63,32.22,低相似度
585,find_derivation,Unknown,3656,916,9.35,P-code行數差異顯著; 低相似度
178,__libc_pvalloc,Unknown,60,1424,3.65,P-code行數差異顯著; 低相似度
521,_dl_catch_exception,Unknown,55,124,18.26,P-code行數差異顯著; 低相似度
118,__libc_fatal,Unknown,8,28,25.34,P-code行數差異顯著; 低相似度
925,__ltdf2,Unknown,55,83,10.21,P-code行數差異顯著; 低相似度
1039,__gcc_personality_v0,Unknown,122,105,10.69,低相似度
174,__libc_realloc,Unknown,2336,117,1.92,P-code行數差異顯著; 低相似度
57,resolv_entries_free,Unknown,12,721,2.11,P-code行數差異顯著; 低相似度
391,_IO_doallocbuf,Unknown,78,973,4.21,P-code行數差異顯著; 低相似度
552,_dl_add_to_namespace_list,Unknown,109,14,8.80,P-code行數差異顯著; 低相似度
709,_IO_wsetb,Unknown,31,128,16.40,P-code行數差異顯著; 低相似度
514,__init_misc,Unknown,27,626,4.84,P-code行數差異顯著; 低相似度
672,__printf_buffer_write,Unknown,93,35,25.76,P-code行數差異顯著; 低相似度
306,_dl_audit_pltexit,Unknown,1,11,10.31,P-code行數差異顯著; 低相似度
589,__gconv_db_freemem,Unknown,82,188,10.45,P-code行數差異顯著; 低相似度
166,__glibc_morecore,Unknown,17,99,17.21,P-code行數差異顯著; 低相似度
444,_IO_str_finish,Unknown,15,39,34.64,P-code行數差異顯著; 低相似度
920,call_dl_lookup,Unknown,23,182,7.54,P-code行數差異顯著; 低相似度
681,__printf_fphex_l_buffer,Unknown,8,2404,0.50,P-code行數差異顯著; 低相似度
886,__rtld_static_init,Unknown,410,403,12.66,低相似度
22,attack_get_opt_str,Unknown,20,4,18.49,P-code行數差異顯著; 低相似度
479,__wcrtomb,Unknown,3,4,71.73,P-code行數差異顯著
1035,base_of_encoded_value,Unknown,29,16,14.00,P-code行數差異顯著; 低相似度
370,_IO_file_stat,Unknown,5,30,22.15,P-code行數差異顯著; 低相似度
498,__open64_nocancel,Unknown,23,40,7.88,P-code行數差異顯著; 低相似度
616,__gconv_load_cache,Unknown,424,112,10.87,P-code行數差異顯著; 低相似度
225,__readlink,Unknown,22,22,19.90,低相似度
487,__getdents64,Unknown,25,61,13.67,P-code行數差異顯著; 低相似度
74,util_local_addr,Unknown,51,40,15.55,P-code行數差異顯著; 低相似度
151,alloc_new_heap,Unknown,316,9,1.33,P-code行數差異顯著; 低相似度
1013,__gnu_Unwind_Save_VFP,Unknown,32,1,2.33,P-code行數差異顯著; 低相似度
69,util_zero,Unknown,16,92,7.82,P-code行數差異顯著; 低相似度
361,_IO_file_underflow_maybe_mmap,Unknown,32,15,19.81,P-code行數差異顯著; 低相似度
473,strncmp,Unknown,281,2,0.86,P-code行數差異顯著; 低相似度
548,_dl_sysdep_read_whole_file,Unknown,21,11,20.76,P-code行數差異顯著; 低相似度
524,_dl_error_free,Unknown,10,300,3.05,P-code行數差異顯著; 低相似度
673,hack_digit,Unknown,104,6,5.96,P-code行數差異顯著; 低相似度
104,atoi,Unknown,2,13,13.38,P-code行數差異顯著; 低相似度
600,__gconv_transform_internal_ucs4,Unknown,1734,1709,12.62,低相似度
84,__aeabi_idivmod,Unknown,6,14,30.05,P-code行數差異顯著; 低相似度
83,.divsi3_skip_div0_test,Unknown,106,66,2.25,P-code行數差異顯著; 低相似度
633,plural_eval,Unknown,20,20,45.92,低相似度
138,_dl_tunable_set_tcache_unsorted_limit,Unknown,9,2,24.77,P-code行數差異顯著; 低相似度
202,__alloc_dir,Unknown,54,104,15.29,P-code行數差異顯著; 低相似度
4,_Unwind_GetDataRelBase,Unknown,2,2,48.00,低相似度
731,_IO_wfile_underflow,Unknown,2738,101,1.70,P-code行數差異顯著; 低相似度
658,qsort,Unknown,3,2036,0.29,P-code行數差異顯著; 低相似度
131,_dl_tunable_set_top_pad,Unknown,14,10,42.30,P-code行數差異顯著; 低相似度
428,_IO_iter_begin,Unknown,7,26,29.45,P-code行數差異顯著; 低相似度
717,_IO_switch_to_wget_mode,Unknown,53,53,28.85,低相似度
128,__pthread_sigmask,Unknown,24,7,10.51,P-code行數差異顯著; 低相似度
352,_IO_new_file_attach,Unknown,144,13,5.15,P-code行數差異顯著; 低相似度
239,__get_nprocs_sched,Unknown,3,188,2.31,P-code行數差異顯著; 低相似度
661,__grouping_iterator_init_none,Unknown,8,1,2.53,P-code行數差異顯著; 低相似度
414,_IO_cleanup,Unknown,1547,142,1.92,P-code行數差異顯著; 低相似度
350,_IO_new_file_init,Unknown,22,66,28.36,P-code行數差異顯著; 低相似度
780,__wmemcpy,Unknown,4,73,2.01,P-code行數差異顯著; 低相似度
161,sysmalloc,Unknown,4950,9,0.18,P-code行數差異顯著; 低相似度
595,__gconv_read_conf,Unknown,721,5190,5.08,P-code行數差異顯著; 低相似度
824,__current_locale_name,Unknown,16,152,9.19,P-code行數差異顯著; 低相似度
611,__gconv_transform_internal_ucs2reverse,Unknown,5580,9,0.13,P-code行數差異顯著; 低相似度
469,__strerror_r,Unknown,41,31,14.93,P-code行數差異顯著; 低相似度
110,__strtol_internal,Unknown,18,24,34.05,P-code行數差異顯著; 低相似度
126,__pthread_kill,Unknown,7,7,46.52,低相似度
51,rand_next,Unknown,46,520,9.11,P-code行數差異顯著; 低相似度
641,_nl_unload_domain,Unknown,85,77,12.33,低相似度
1015,__gnu_Unwind_Save_VFP_D,Unknown,32,65,10.55,P-code行數差異顯著; 低相似度
771,__strcasecmp_l,Unknown,32,54,20.85,P-code行數差異顯著; 低相似度
329,__strtoul_l,Unknown,3,8,47.42,P-code行數差異顯著; 低相似度
767,__argz_add_sep,Unknown,59,182,16.96,P-code行數差異顯著; 低相似度
655,msort_with_tmp,Unknown,245,14976,1.08,P-code行數差異顯著; 低相似度
836,__mpn_sub_n,Unknown,134,8,0.77,P-code行數差異顯著; 低相似度
751,__fgets_unlocked,Unknown,61,22,24.19,P-code行數差異顯著; 低相似度
784,__clock_nanosleep,Unknown,69,2688,2.16,P-code行數差異顯著; 低相似度
1036,read_encoded_value_with_base,Unknown,35,166,11.42,P-code行數差異顯著; 低相似度
155,sysmalloc_mmap_fallback,Unknown,124,9,6.70,P-code行數差異顯著; 低相似度
998,__gnu_Unwind_Resume_or_Rethrow,Unknown,18,106,13.11,P-code行數差異顯著; 低相似度
675,__printf_buffer_flush_fp,Unknown,95,18,6.68,P-code行數差異顯著; 低相似度
1038,parse_lsda_header,Unknown,51,145,22.37,P-code行數差異顯著; 低相似度
488,_Fork,Unknown,41,65,18.01,P-code行數差異顯著; 低相似度
746,__printf_buffer_flush_snprintf,Unknown,58,191,13.77,P-code行數差異顯著; 低相似度
601,__gconv_transform_ucs4_internal,Unknown,2020,61,0.76,P-code行數差異顯著; 低相似度
382,_IO_least_marker,Unknown,24,31,34.45,P-code行數差異顯著; 低相似度
169,__malloc_fork_unlock_child,Unknown,147,35,13.15,P-code行數差異顯著; 低相似度
214,__setsid,Unknown,7,13,14.01,P-code行數差異顯著; 低相似度
911,__atomic_wide_counter_load_relaxed,Unknown,23,9,20.99,P-code行數差異顯著; 低相似度
432,_IO_list_lock,Unknown,139,518,18.60,P-code行數差異顯著; 低相似度
809,__dl_libc_freemem,Unknown,282,4,2.28,P-code行數差異顯著; 低相似度
627,new_composite_name,Unknown,245,217,9.08,低相似度
893,_dlerror_run,Unknown,358,127,9.67,P-code行數差異顯著; 低相似度
858,__getdtablesize,Unknown,9,48,6.64,P-code行數差異顯著; 低相似度
979,__sync_lock_test_and_set_2,Unknown,27,12,28.07,P-code行數差異顯著; 低相似度
60,table_lock_val,Unknown,4,101,3.73,P-code行數差異顯著; 低相似度
179,__libc_calloc,Unknown,1517,2205,10.67,P-code行數差異顯著; 低相似度
1017,__gnu_Unwind_Save_VFP_D_16_to_31,Unknown,32,80,8.19,P-code行數差異顯著; 低相似度
556,_dl_debug_printf,Unknown,15,38,17.58,P-code行數差異顯著; 低相似度
795,__nptl_change_stack_perm,Unknown,26,83,16.78,P-code行數差異顯著; 低相似度
68,util_memcpy,Unknown,23,182,9.92,P-code行數差異顯著; 低相似度
1024,___Unwind_Resume_or_Rethrow,Unknown,6,43,7.31,P-code行數差異顯著; 低相似度
938,__sync_fetch_and_and_4,Unknown,11,46,27.42,P-code行數差異顯著; 低相似度
325,__strtoul_internal,Unknown,18,13,21.21,P-code行數差異顯著; 低相似度
243,__get_avphys_pages,Unknown,36,50,23.87,P-code行數差異顯著; 低相似度
93,_setjmp,Unknown,4,52,4.38,P-code行數差異顯著; 低相似度
255,__sysinfo,Unknown,9,65,13.10,P-code行數差異顯著; 低相似度
872,_dl_sort_maps_init,Unknown,20,51,20.71,P-code行數差異顯著; 低相似度
101,sigaddset,Unknown,37,73,24.01,P-code行數差異顯著; 低相似度
267,__libc_send,Unknown,93,18,9.38,P-code行數差異顯著; 低相似度
201,__opendir,Unknown,32,327,6.03,P-code行數差異顯著; 低相似度
135,_dl_tunable_set_arena_test,Unknown,11,165,4.06,P-code行數差異顯著; 低相似度
193,clock,Unknown,21,42,14.26,P-code行數差異顯著; 低相似度
307,__libc_early_init,Unknown,105,62,27.36,P-code行數差異顯著; 低相似度
145,_dl_tunable_set_hugetlb,Unknown,44,51,11.47,低相似度
298,__tunables_init,Unknown,720,63,3.73,P-code行數差異顯著; 低相似度
91,__errno_location,Unknown,9,56,6.15,P-code行數差異顯著; 低相似度
52,rand_str,Unknown,34,595,6.41,P-code行數差異顯著; 低相似度
915,_dl_map_object_deps,Unknown,8310,318,1.43,P-code行數差異顯著; 低相似度
8,call_weak_fn,Unknown,12,2,34.98,P-code行數差異顯著; 低相似度
80,__udivsi3,Unknown,57,2,3.77,P-code行數差異顯著; 低相似度
439,_IO_str_overflow,Unknown,139,191,15.69,P-code行數差異顯著; 低相似度
778,__wcsnlen,Unknown,9,60,9.21,P-code行數差異顯著; 低相似度
294,do_tunable_update_val,Unknown,38,11,16.96,P-code行數差異顯著; 低相似度
944,__sync_fetch_and_and_2,Unknown,29,11,24.68,P-code行數差異顯著; 低相似度
587,__gconv_find_transform,Unknown,608,1009,13.46,P-code行數差異顯著; 低相似度
976,__sync_bool_compare_and_swap_1,Unknown,4,4,54.34,
889,__dladdr,Unknown,2,63,6.72,P-code行數差異顯著; 低相似度
281,_dl_tls_static_surplus_init,Unknown,64,14,5.76,P-code行數差異顯著; 低相似度
656,indirect_msort_with_tmp,Unknown,86,9041,0.50,P-code行數差異顯著; 低相似度
626,__gconv_dl_freemem,Unknown,15,79,8.92,P-code行數差異顯著; 低相似度
959,__sync_add_and_fetch_2,Unknown,30,50,17.97,P-code行數差異顯著; 低相似度
1007,__aeabi_unwind_cpp_pr0,Unknown,2,3,80.60,P-code行數差異顯著
581,derivation_compare,Unknown,16,45,22.59,P-code行數差異顯著; 低相似度
892,__dlerror,Unknown,540,60,4.62,P-code行數差異顯著; 低相似度
770,__stpcpy,Unknown,188,54,5.76,P-code行數差異顯著; 低相似度
273,inet_aton_end,Unknown,273,102,10.43,P-code行數差異顯著; 低相似度
258,__malloc_hugepage_config,Unknown,365,14,2.57,P-code行數差異顯著; 低相似度
199,opendir_tail,Unknown,67,184,13.69,P-code行數差異顯著; 低相似度
812,__gconv_close,Unknown,30,21,28.61,P-code行數差異顯著; 低相似度
496,__sched_setscheduler,Unknown,8,69,11.00,P-code行數差異顯著; 低相似度
951,__sync_fetch_and_xor_1,Unknown,26,26,15.82,低相似度
844,__printf_buffer_flush,Unknown,30,17,26.64,P-code行數差異顯著; 低相似度
387,__overflow,Unknown,39,4205,0.74,P-code行數差異顯著; 低相似度
210,__unregister_atfork,Unknown,248,203,6.43,低相似度
798,dlerror_run,Unknown,23,4,21.01,P-code行數差異顯著; 低相似度
162,_int_malloc,Unknown,14926,47,0.25,P-code行數差異顯著; 低相似度
106,__internal_atexit,Unknown,295,7,1.79,P-code行數差異顯著; 低相似度
579,free_derivation,Unknown,89,16,18.72,P-code行數差異顯著; 低相似度
509,__tfind,Unknown,25,4,21.10,P-code行數差異顯著; 低相似度
423,_IO_default_stat,Unknown,2,6,30.77,P-code行數差異顯著; 低相似度
245,__madvise,Unknown,9,11,24.49,P-code行數差異顯著; 低相似度
624,__gconv_find_shlib,Unknown,514,12,2.41,P-code行數差異顯著; 低相似度
309,__libc_check_standard_fds,Unknown,8,83,15.50,P-code行數差異顯著; 低相似度
236,next_line,Unknown,177,3,2.51,P-code行數差異顯著; 低相似度
356,_IO_new_file_close_it,Unknown,247,1,0.39,P-code行數差異顯著; 低相似度
259,__libc_accept,Unknown,95,14,10.69,P-code行數差異顯著; 低相似度
610,__gconv_transform_ucs2reverse_internal,Unknown,2856,15,0.40,P-code行數差異顯著; 低相似度
493,__sched_getscheduler,Unknown,8,340,2.44,P-code行數差異顯著; 低相似度
791,__stat64_time64,Unknown,2,496,0.83,P-code行數差異顯著; 低相似度
461,___pthread_once,Unknown,11,17,24.52,P-code行數差異顯著; 低相似度
504,trecurse,Unknown,38,1093,5.40,P-code行數差異顯著; 低相似度
275,__inet_aton_ignore_trailing,Unknown,4,20,29.49,P-code行數差異顯著; 低相似度
692,__snprintf,Unknown,6,8360,0.06,P-code行數差異顯著; 低相似度
760,__nptl_free_stacks,Unknown,139,26,16.37,P-code行數差異顯著; 低相似度
901,___dlopen,Unknown,16,319,2.49,P-code行數差異顯著; 低相似度
789,__lstat64,Unknown,9,1924,0.52,P-code行數差異顯著; 低相似度
403,_IO_old_init,Unknown,73,92,8.82,P-code行數差異顯著; 低相似度
974,__sync_bool_compare_and_swap_4,Unknown,6,496,1.02,P-code行數差異顯著; 低相似度
802,do_dlclose,Unknown,56,43,21.39,P-code行數差異顯著; 低相似度
816,_nl_find_locale,Unknown,2950,19,0.31,P-code行數差異顯著; 低相似度
253,__prctl,Unknown,8,14,31.28,P-code行數差異顯著; 低相似度
803,free_slotinfo,Unknown,32,43,18.48,P-code行數差異顯著; 低相似度
827,__mpn_lshift,Unknown,37,155,7.17,P-code行數差異顯著; 低相似度
87,__libc_start_call_main,Unknown,64,7,16.19,P-code行數差異顯著; 低相似度
233,__read_nocancel,Unknown,21,3,16.68,P-code行數差異顯著; 低相似度
761,__nptl_deallocate_stack,Unknown,296,26,12.56,P-code行數差異顯著; 低相似度
207,__getpid,Unknown,2,228,1.36,P-code行數差異顯著; 低相似度
334,_fitoa,Unknown,26,135,14.11,P-code行數差異顯著; 低相似度
937,__sync_fetch_and_or_4,Unknown,11,88,9.10,P-code行數差異顯著; 低相似度
645,__libc_localealias_freemem,Unknown,14,80,10.21,P-code行數差異顯著; 低相似度
260,__bind,Unknown,11,14,31.11,P-code行數差異顯著; 低相似度
997,__gnu_Unwind_Resume,Unknown,55,161,12.23,P-code行數差異顯著; 低相似度
676,__printf_fp_l_buffer,Unknown,144,467,9.58,P-code行數差異顯著; 低相似度
598,__gconv_get_builtin_trans,Unknown,132,100,13.36,P-code行數差異顯著; 低相似度
270,__socket,Unknown,11,204,2.41,P-code行數差異顯著; 低相似度
790,__libc_openat64,Unknown,109,144,10.57,P-code行數差異顯著; 低相似度
157,systrim,Unknown,134,7,6.25,P-code行數差異顯著; 低相似度
333,_fitoa_word,Unknown,23,13,14.14,P-code行數差異顯著; 低相似度
380,_IO_un_link,Unknown,9,86,5.36,P-code行數差異顯著; 低相似度
47,teardown_connection,Unknown,13,780,2.43,P-code行數差異顯著; 低相似度
620,__gconv_cache_freemem,Unknown,23,127,16.24,P-code行數差異顯著; 低相似度
756,__futex_abstimed_wait_cancelable64,Unknown,97,5,7.63,P-code行數差異顯著; 低相似度
838,__mpn_extract_double,Unknown,113,42,9.47,P-code行數差異顯著; 低相似度
950,__sync_fetch_and_and_1,Unknown,26,26,15.82,低相似度
55,resolv_skip_name,Unknown,35,34,21.09,低相似度
20,attack_parse,Unknown,132,2,1.72,P-code行數差異顯著; 低相似度
119,__lll_lock_wait_private,Unknown,34,24,16.26,P-code行數差異顯著; 低相似度
813,gconv_parse_code,Unknown,266,28,5.87,P-code行數差異顯著; 低相似度
159,_int_free_merge_chunk,Unknown,205,15,6.34,P-code行數差異顯著; 低相似度
265,__libc_recv,Unknown,93,29,16.89,P-code行數差異顯著; 低相似度
960,__sync_sub_and_fetch_2,Unknown,30,51,19.44,P-code行數差異顯著; 低相似度
183,__libc_mallinfo,Unknown,23,18,13.42,P-code行數差異顯著; 低相似度
1003,_Unwind_VRS_Set,Unknown,17,43,18.54,P-code行數差異顯著; 低相似度
208,__getppid,Unknown,2,228,1.36,P-code行數差異顯著; 低相似度
99,__kill,Unknown,8,9,23.59,低相似度
167,__malloc_fork_lock_parent,Unknown,90,233,12.74,P-code行數差異顯著; 低相似度
445,__pthread_enable_asynccancel,Unknown,98,105,20.94,低相似度
818,rangecmp,Unknown,4,207,2.67,P-code行數差異顯著; 低相似度
635,_nl_find_msg,Unknown,4613,4,0.14,P-code行數差異顯著; 低相似度
536,expand_dynamic_string_token,Unknown,158,40,12.25,P-code行數差異顯著; 低相似度
561,_dl_fatal_printf,Unknown,14,33,11.42,P-code行數差異顯著; 低相似度
686,__handle_registered_modifier_mb,Unknown,134,65,12.02,P-code行數差異顯著; 低相似度
1022,___Unwind_RaiseException,Unknown,6,33,14.77,P-code行數差異顯著; 低相似度
563,_dl_try_allocate_static_tls,Unknown,140,11,4.79,P-code行數差異顯著; 低相似度
864,dl_open_worker,Unknown,164,284,20.11,P-code行數差異顯著; 低相似度
262,__getsockname,Unknown,11,63,14.70,P-code行數差異顯著; 低相似度
353,_IO_new_file_setbuf,Unknown,20,690,3.71,P-code行數差異顯著; 低相似度
954,__sync_sub_and_fetch_4,Unknown,11,24,22.67,P-code行數差異顯著; 低相似度
143,munmap_chunk,Unknown,118,10,11.49,P-code行數差異顯著; 低相似度
735,_IO_wfile_sync,Unknown,206,65,9.92,P-code行數差異顯著; 低相似度
513,__tdestroy,Unknown,7,22,22.16,P-code行數差異顯著; 低相似度
406,_IO_default_finish,Unknown,40,13,14.86,P-code行數差異顯著; 低相似度
500,__write_nocancel,Unknown,21,8,10.54,P-code行數差異顯著; 低相似度
575,_dl_unload_cache,Unknown,19,7,38.18,P-code行數差異顯著; 低相似度
209,__register_atfork,Unknown,579,203,3.76,P-code行數差異顯著; 低相似度
115,__isoc23_strtol_l,Unknown,2,20,29.59,P-code行數差異顯著; 低相似度
522,_dl_catch_error,Unknown,10,13,36.43,P-code行數差異顯著; 低相似度
597,__gconv_conf_freemem,Unknown,18,458,1.92,P-code行數差異顯著; 低相似度
619,__gconv_release_cache,Unknown,11,11960,0.08,P-code行數差異顯著; 低相似度
783,__clock_nanosleep_time64,Unknown,40,165,7.90,P-code行數差異顯著; 低相似度
832,__mpn_impn_sqr_n_basecase,Unknown,66,13,14.86,P-code行數差異顯著; 低相似度
238,get_nproc_stat,Unknown,54,180,12.60,P-code行數差異顯著; 低相似度
349,_IO_new_file_init_internal,Unknown,22,45,31.25,P-code行數差異顯著; 低相似度
940,__sync_fetch_and_nand_4,Unknown,12,98,8.15,P-code行數差異顯著; 低相似度
427,_IO_default_imbue,Unknown,1,134,0.72,P-code行數差異顯著; 低相似度
932,__aeabi_dcmpge,Unknown,2,272,0.42,P-code行數差異顯著; 低相似度
100,sigemptyset,Unknown,28,36,24.23,P-code行數差異顯著; 低相似度
537,fillin_rpath,Unknown,325,456,9.07,P-code行數差異顯著; 低相似度
424,_IO_default_read,Unknown,2,79,3.47,P-code行數差異顯著; 低相似度
742,__libio_codecvt_length,Unknown,105,179,12.05,P-code行數差異顯著; 低相似度
288,_dl_tls_get_addr_soft,Unknown,82,33,17.45,P-code行數差異顯著; 低相似度
327,__isoc23_strtoul,Unknown,17,34,17.22,P-code行數差異顯著; 低相似度
28,attack_tcp_ack,Unknown,1744,12,0.75,P-code行數差異顯著; 低相似度
217,__close,Unknown,85,15,8.60,P-code行數差異顯著; 低相似度
702,__fopen_internal,Unknown,105,503,7.54,P-code行數差異顯著; 低相似度
737,_IO_wfile_xsputn,Unknown,117,101,14.30,低相似度
254,__set_vma_name,Unknown,34,75,27.13,P-code行數差異顯著; 低相似度
