file_name,CPU,label,Avg_ARITHMETIC,Avg_BITFIELD,Avg_BOOLEAN,Avg_BRANCHING,Avg_CFG_EDGES,Avg_CFG_EDGE_TO_NODE_RATIO,Avg_CFG_NODES,Avg_DATA_MOVING,Avg_EXTENSION,Avg_FLOATING_POINT,Avg_FLOATING_POINT_COMPARE,Avg_FLOATING_POINT_CONVERSION,Avg_FUNCTION_IN_DEGREE,Avg_FUNCTION_OUT_DEGREE,Avg_INTEGER_COMPARISON,Avg_LOGICAL,Avg_MANAGED,Avg_MISC,Avg_TOTAL_OPS,Avg_UNRECOGNIZED_OPS,Total_ARITHMETIC,Total_BITFIELD,Total_BOOLEAN,Total_BRANCHING,Total_CFG_EDGES,Total_CFG_EDGE_TO_NODE_RATIO,Total_CFG_NODES,Total_DATA_MOVING,Total_EXTENSION,Total_FLOATING_POINT,Total_FLOATING_POINT_COMPARE,Total_FLOATING_POINT_CONVERSION,Total_FUNCTION_IN_DEGREE,Total_FUNCTION_OUT_DEGREE,Total_INTEGER_COMPARISON,Total_LOGICAL,Total_MANAGED,Total_MISC,Total_TOTAL_OPS,Total_UNRECOGNIZED_OPS,Total_functions
c9396597cd5f7fdbc98ba6f4295f226999f3f7043a3cc4095ae8fa7fef079ffe,Intel 80386,Benignware,5.814968814968815,0,0.062370062370062374,12.738045738045738,15.328482328482329,0.8654661203186496,10.627858627858627,40.438669438669436,19.293139293139294,0,0,0,3.0166320166320166,3.0166320166320166,5.268191268191268,0.8565488565488566,0,0,84.47193347193347,0,2797,0,30,6127,7373,416.2892038732704,5112,19451,9280,0,0,0,1451,1451,2534,412,0,0,40631,0,481
c2a4f138af22ccb3445a966bb97ca3ffd99a38327ede6b94b408dae58203c6f0,ARM,Benignware,5.142857142857143,0,0.07142857142857142,5.642857142857143,7.142857142857143,0.5350078492935636,5.785714285714286,16.714285714285715,10.071428571428571,0,0,0,1,1,1.9285714285714286,1.5714285714285714,0,0,41.142857142857146,0,72,0,1,79,100,7.49010989010989,81,234,141,0,0,0,14,14,27,22,0,0,576,0,14
c2760cfb70f6a25bb25e145a6469913481c6f477dd7c0784b5ab278d5cfc6f89,ARM,Benignware,2.4939759036144578,0,0.024096385542168676,6,5.9397590361445785,0.25079993172527437,5.265060240963855,26.373493975903614,8.759036144578314,0,0,0,1.144578313253012,1.144578313253012,1.8795180722891567,1.0120481927710843,0,0,46.54216867469879,0,207,0,2,498,493,20.816394333197774,437,2189,727,0,0,0,95,95,156,84,0,0,3863,0,83
007d1f71e5c0c2975f459bf13b400f10639bbedb780ddf7b98f3391c84775454,ARM,Benignware,4.181208053691275,0,0.21998508575689785,24.459358687546608,26.08724832214765,0.8249959407885358,15.732289336316182,176.64876957494408,25.547352721849368,0,0,0,5.05965697240865,5.05965697240865,4.909023117076808,0.8493661446681581,0,0,236.8150633855332,0,5607,0,295,32800,34983,1106.3195565974265,21097,236886,34259,0,0,0,6785,6785,6583,1139,0,0,317569,0,1341
30492b6124cae88cb0fe46917f29d72880e0368143922f7186f120c17647e79b,ARM,Benignware,9.084,0,0.262,16.54,20.08,1.177672216484558,12.716,72.672,26.552,0,0,0,4.054,4.054,6.13,1.708,0,0,132.948,0,4542,0,131,8270,10040,588.8361082422791,6358,36336,13276,0,0,0,2027,2027,3065,854,0,0,66474,0,500
304e9c3ee31bc98bc4f98bf48c92dc32ddf18cf27e2b13280d5126c637d15b53,ARM,Benignware,3.142857142857143,0,0.04826254826254826,4.911196911196911,5.0675675675675675,0.5210829476446696,4.422779922779923,9.832046332046332,2.8745173745173744,0,0,0,1.6486486486486487,1.6486486486486487,1.3166023166023166,0.3590733590733591,0,0,22.484555984555985,0,1628,0,25,2544,2625,269.9209668799388,2291,5093,1489,0,0,0,854,854,682,186,0,0,11647,0,518
c2372a6a926ffe4a879b4ae782b0b0619d4a69e6f3ab93175e4dd7bc24a8bde0,Intel 80386,Benignware,8.214953271028037,0,0,5.769470404984424,8.258566978193146,0.5385946381176175,7.077881619937695,24.71651090342679,10.70404984423676,0,0,0,1.9626168224299065,1.9626168224299065,1.1401869158878504,0.27414330218068533,0,0,50.81931464174455,0,2637,0,0,1852,2651,172.88887883575524,2272,7934,3436,0,0,0,630,630,366,88,0,0,16313,0,321
c27bcc2b8d1a26929f8e815bc06f401129eeabf4028f9a5be2d742f7f740118c,Intel 80386,Benignware,13.38860103626943,0,0.025906735751295335,8.790155440414507,13.075129533678757,0.730493609357269,10.119170984455959,56.76943005181347,19.476683937823836,0,0,0,2.538860103626943,2.538860103626943,2.305699481865285,1.8264248704663213,0,0,102.58290155440415,0,5168,0,10,3393,5047,281.97053321190583,3906,21913,7518,0,0,0,980,980,890,705,0,0,39597,0,386
2656f340a64981c0bde19d8fb49c25de68c9febcaea038043fd97fd25820b75d,Advanced Micro Devices X86-64,Benignware,8.029347028613353,0,0.08950843727072634,10.37417461482025,13.461482024944974,0.3479077217113125,9.544387380777696,20.386647101980923,14.496698459280998,0.011005135730007337,0.02714600146735143,0.009537784299339692,1.3866471019809243,1.3866471019809243,4.48936170212766,2.2083639031548055,0,0,60.12179016874541,0,10944,0,122,14140,18348,474.1982246925189,13009,27787,19759,15,37,13,1890,1890,6119,3010,0,0,81946,0,1363
e4d1b09b4671b00f8b37f377db34d0d505b5cc509895fc137e34f50e6caf1335,ARM,Benignware,7.895348837209302,0,0.1875,19.184593023255815,22.315406976744185,0.6082246171883479,14.723837209302326,62.901162790697676,21.385174418604652,0,0,0,3.5944767441860463,3.5944767441860463,6.402616279069767,0.30377906976744184,0,0,118.26017441860465,0,5432,0,129,13199,15353,418.4585366255833,10130,43276,14713,0,0,0,2473,2473,4405,209,0,0,81363,0,688
