file_name,CPU,label,Avg_ARITHMETIC,Avg_BITFIELD,Avg_BOOLEAN,Avg_BRANCHING,Avg_CFG_EDGES,Avg_CFG_EDGE_TO_NODE_RATIO,Avg_CFG_NODES,Avg_DATA_MOVING,Avg_EXTENSION,Avg_FLOATING_POINT,Avg_FLOATING_POINT_COMPARE,Avg_FLOATING_POINT_CONVERSION,Avg_FUNCTION_IN_DEGREE,Avg_FUNCTION_OUT_DEGREE,Avg_INTEGER_COMPARISON,Avg_LOGICAL,Avg_MANAGED,Avg_MISC,Avg_TOTAL_OPS,Avg_UNRECOGNIZED_OPS,Total_ARITHMETIC,Total_BITFIELD,Total_BOOLEAN,Total_BRANCHING,Total_CFG_EDGES,Total_CFG_EDGE_TO_NODE_RATIO,Total_CFG_NODES,Total_DATA_MOVING,Total_EXTENSION,Total_FLOATING_POINT,Total_FLOATING_POINT_COMPARE,Total_FLOATING_POINT_CONVERSION,Total_FUNCTION_IN_DEGREE,Total_FUNCTION_OUT_DEGREE,Total_INTEGER_COMPARISON,Total_LOGICAL,Total_MANAGED,Total_MISC,Total_TOTAL_OPS,Total_UNRECOGNIZED_OPS,Total_functions
ece67aef0b03318a627b43b9a348ebe5cfcdab6942e46f40ae9cce5efd38f016,ARM,benign,0.38461538461538464,0,0,3.0384615384615383,2.8076923076923075,0.7957042957042957,2.423076923076923,4.115384615384615,0.3076923076923077,0,0,0,1.6538461538461537,1.6538461538461537,0.38461538461538464,0,0,0,8.23076923076923,0,10,0,0,79,73,20.68831168831169,63,107,8,0,0,0,43,43,10,0,0,0,214,0,26
ec957f25443888618c35f5f56bee264d574a8013b95ef2ae450e5aae03d61b1d,ARM,benign,6.25,0,0,4.5,1.5,0.21428571428571427,4.5,6.75,8.75,0,0,0,0,0,2,0,0,0,28.25,0,25,0,0,18,6,0.8571428571428571,18,27,35,0,0,0,0,0,8,0,0,0,113,0,4
ec45e9af20250608c8aa6c1ea975111ad2c3fc21c4fec03eba047b6d7bb18815,ARM,benign,2.1666666666666665,0,0,4.166666666666667,4.5,0.6805555555555556,3.6666666666666665,8.833333333333334,3,0,0,0,0.5,2,1.1666666666666667,0,0,0,19.333333333333332,0,13,0,0,25,27,4.083333333333333,22,53,18,0,0,0,3,12,7,0,0,0,116,0,6
ec7b2740205d4a34084da15471ee8057c7a6ea27eacc0d8c0998a1a253a544ca,ARM,benign,4.285714285714286,0,0,2.857142857142857,2.857142857142857,0.8571428571428571,2.857142857142857,4.714285714285714,2.857142857142857,0,0,0,0,0,0.14285714285714285,0,0,0,14.857142857142858,0,30,0,0,20,20,6.0,20,33,20,0,0,0,0,0,1,0,0,0,104,0,7
ec1712d82c12ff231a33f541a91b33227e12131057865b2342481bd429b1458d,ARM,benign,1.75,0,0.125,9.625,11.25,0.8778213166144201,7.875,64.625,19,0,0,0,0.25,2,3.75,0,0,0,98.875,0,14,0,1,77,90,7.022570532915361,63,517,152,0,0,0,2,16,30,0,0,0,791,0,8
ec67f3f737c009b9be8bc870dbdadbedae9f76a46cc624c62db643e3608b8f17,ARM,benign,6.5,0,1.5,7.25,8.5,0.8862179487179487,7,5.25,5,0,0,0,0,0,3.5,0.75,0,0,29.75,0,26,0,6,29,34,3.5448717948717947,28,21,20,0,0,0,0,0,14,3,0,0,119,0,4
89284c010afe87d3076c85dd863a3fdf63ed7260695fc63d5c40c58f49f4e229,Advanced Micro Devices X86-64,benign,0.25,0,0,1.875,0.5,0.125,1.5,2.125,0.5,0,0,0,0.25,0.625,0.125,0.125,0,0,5,0,2,0,0,15,4,1.0,12,17,4,0,0,0,2,5,1,1,0,0,40,0,8
895df4395c7ab9ef637fcd22f56123eb0fba1df5885191cd6225f37056b02aec,Advanced Micro Devices X86-64,benign,0.5,0,0.1,3.5,2.4,0.5009523809523809,3,3.6,1.1,0,0,0,0.2,1.1,0.6,0,0,0,9.4,0,5,0,1,35,24,5.0095238095238095,30,36,11,0,0,0,2,11,6,0,0,0,94,0,10
895b7cff434a779076e2d3706b770fd7ea1d9faa9c8386907dfe11bcacfae9b6,Advanced Micro Devices X86-64,benign,1.8666666666666667,0,0,5.066666666666666,4,0.6622222222222223,4.066666666666666,4.6,2.3333333333333335,0,0,0,0.13333333333333333,1.4,1.6,0.06666666666666667,0,0,15.533333333333333,0,28,0,0,76,60,9.933333333333334,61,69,35,0,0,0,2,21,24,1,0,0,233,0,15
8916962e20db096863e69e82b538875a34d91c8cd08bb0883f98e6367ae327b8,Advanced Micro Devices X86-64,benign,0.45,0,0,4.7,3.15,0.6699999999999999,3.5,2.2,0.4,0,0,0,0.1,1.75,1.15,0.1,0,0,9,0,9,0,0,94,63,13.4,70,44,8,0,0,0,2,35,23,2,0,0,180,0,20
