Config,ARM Address,ARM Function Name,ARM Called Count,ARM Calling Count,ARM Param Count,ARM CBranch Count,ARM Set Size,ARM Sequence Length,MIPS Address,MIPS Function Name,MIPS Called Count,MIPS Calling Count,MIPS Param Count,MIPS CBranch Count,MIPS Set Size,MIPS Sequence Length,Similarity Score,Intersection Size,Union Size,CLS Length,CLS Similarity Score,UserDefined
opt_size,0x00015df8,mem_exists,1,0,4,5,10,28,0x00406af0,mem_exists,1,0,4,4,10,24,0.8181818181818182,9,11,13,0.5,1
opt_size,0x00020874,memcmp,12,0,3,36,20,530,0x00413280,memcmp,12,0,3,29,19,319,0.95,19,20,202,0.4758539458186101,0
opt_size,0x00020c50,memcpy,87,0,3,28,25,603,0x00413560,memcpy,83,0,3,22,20,1306,0.6666666666666666,18,27,296,0.3101100052383447,0
opt_size,0x00020ef0,memmove,10,1,3,58,28,1173,0x004138e0,memmove,8,4,3,13,19,140,0.6206896551724138,18,29,109,0.16603198781416603,0
opt_size,0x000211a0,memset,66,0,3,10,17,121,0x00413af0,memset,40,0,3,11,19,203,0.6363636363636364,14,22,54,0.3333333333333333,0
opt_size,0x0002dd7c,mmap_remap_check,2,5,1,13,29,236,0x004250e8,mmap_remap_check,2,5,1,15,26,215,0.896551724137931,26,29,123,0.5454545454545454,0
opt_size,0x0004ff54,msort_with_tmp,3,2,3,25,22,245,0x00451904,msort_with_tmp,3,2,3,18,20,181,0.9090909090909091,20,22,120,0.5633802816901409,0
opt_size,0x0001a08c,munmap_chunk,3,4,1,2,15,51,0x0040b4e4,munmap_chunk,3,3,1,2,16,59,0.7222222222222222,13,18,34,0.6181818181818182,0
opt_size,0x0004a498,new_composite_name,1,5,2,15,14,106,0x0044a460,new_composite_name,1,5,2,15,15,119,0.9333333333333333,14,15,68,0.6044444444444445,0
opt_size,0x0002dc20,new_do_write,2,2,3,8,23,102,0x00424ef0,new_do_write,2,2,3,9,21,113,0.9130434782608695,21,23,82,0.7627906976744186,0
opt_size,0x0001af00,new_heap,2,1,2,2,7,23,0x0040c6fc,new_heap,2,1,2,17,20,256,0.35,7,20,23,0.16487455197132617,0
opt_size,0x00023758,next_line,2,4,5,11,18,103,0x00417240,next_line,2,4,5,11,18,103,1.0,18,18,85,0.8252427184466019,0
opt_size,0x00038f10,open_path,1,10,9,34,24,795,0x00434424,open_path,1,9,9,34,24,509,0.7777777777777778,21,27,315,0.4831288343558282,0
opt_size,0x00038a18,open_verify,2,10,8,34,24,306,0x00433f3c,open_verify,2,10,8,31,24,322,0.8461538461538461,22,26,206,0.6560509554140127,0
opt_size,0x0006541c,openaux,1,1,1,1,13,31,0x0046de20,openaux,1,1,1,1,12,32,0.6666666666666666,10,15,24,0.7619047619047619,0
opt_size,0x0002160c,opendir_tail,2,4,1,6,16,48,0x00414620,opendir_tail,2,3,1,6,18,52,0.8888888888888888,16,18,41,0.82,0
opt_size,0x00028c0c,outstring_converted_wide_string,2,3,5,23,24,183,0x0041e0f0,outstring_converted_wide_string,1,3,5,26,19,217,0.72,18,25,115,0.575,0
opt_size,0x0004b2fc,plural_eval,2,3,2,9,20,121,0x0044b5a0,plural_eval,2,2,2,16,23,154,0.72,18,25,83,0.6036363636363636,0
opt_size,0x00028f34,printf_positional,1,28,12,182,38,4312,0x0041e540,printf_positional,1,11,12,73,31,2677,0.7692307692307693,30,39,1944,0.5563027614823294,0
opt_size,0x0001aa8c,ptmalloc_init,13,16,0,3,19,257,0x0040c194,ptmalloc_init,13,15,0,5,19,253,0.9,18,20,232,0.9098039215686274,0
opt_size,0x00050658,qsort,2,1,4,0,3,3,0x004521e0,qsort,2,1,4,0,3,3,1.0,3,3,3,1.0,0
opt_size,0x000183a0,raise,3,3,1,1,11,14,0x004094a0,raise,2,2,1,1,12,14,0.9166666666666666,11,12,11,0.7857142857142857,0
opt_size,0x00016b88,rand_alphastr,3,3,2,3,18,38,0x00407a40,rand_alphastr,2,2,2,4,23,50,0.782608695652174,18,23,27,0.6136363636363636,1
opt_size,0x00016abc,rand_init,1,4,0,0,5,30,0x00407900,rand_init,1,4,0,0,5,30,1.0,5,5,30,1.0,1
opt_size,0x00016afc,rand_next,17,0,0,0,5,17,0x0040795c,rand_next,17,0,0,0,5,16,1.0,5,5,14,0.8484848484848485,1
opt_size,0x00016b38,rand_str,6,1,2,3,12,33,0x004079bc,rand_str,6,1,2,4,13,46,0.9230769230769231,12,13,15,0.379746835443038,1
opt_size,0x0005c254,rangecmp,1,0,2,0,3,4,0x00461c50,rangecmp,1,0,2,0,3,4,1.0,3,3,4,1.0,0
opt_size,0x0004e424,read_alias_file,1,10,2,27,25,705,0x0044f478,read_alias_file,1,9,2,28,25,460,0.8518518518518519,23,27,361,0.6197424892703862,0
opt_size,0x000424f0,read_conf_file,1,9,3,27,23,328,0x0044195c,read_conf_file,1,9,3,28,21,393,0.8333333333333334,20,24,229,0.6352288488210819,0
opt_size,0x0006950c,read_encoded_value,2,2,4,0,2,3,0x00476f68,read_encoded_value,1,5,4,14,25,116,0.08,2,25,2,0.03361344537815126,0
opt_size,0x000693fc,read_encoded_value_with_base,1,3,4,4,19,66,0x00473c9c,read_encoded_value_with_base,9,3,4,4,23,72,0.8260869565217391,19,23,49,0.7101449275362319,0
opt_size,0x00069364,read_sleb128,1,0,2,3,14,29,0x00470118,read_sleb128,5,0,2,3,16,27,0.875,14,16,22,0.7857142857142857,0
opt_size,0x00023904,read_sysfs_file,2,4,1,10,15,86,0x00417484,read_sysfs_file,2,4,1,10,16,90,0.9375,15,16,77,0.875,0
opt_size,0x00069338,read_uleb128,3,0,2,1,13,20,0x004739e0,read_uleb128,2,0,2,1,14,18,0.8,12,15,15,0.7894736842105263,0
opt_size,0x00010c68,register_tm_clones,1,0,0,0,1,1,0x004011e4,register_tm_clones,1,0,0,0,1,1,1.0,1,1,1,1.0,0
opt_size,0x000601dc,remove_slotinfo,2,2,4,9,17,114,0x00467590,remove_slotinfo,2,2,4,9,18,118,0.9444444444444444,17,18,92,0.7931034482758621,0
opt_size,0x00016c78,resolv_domain_to_hostname,1,1,2,3,15,42,0x00407b94,resolv_domain_to_hostname,1,1,2,4,12,40,0.6875,11,16,25,0.6097560975609756,1
opt_size,0x00016cf8,resolv_entries_free,2,1,1,2,7,10,0x00407c44,resolv_entries_free,2,1,1,2,6,10,0.8571428571428571,6,7,8,0.8,1
opt_size,0x00016d20,resolv_lookup,1,19,1,17,27,508,0x00407c8c,resolv_lookup,1,17,1,17,25,586,0.8571428571428571,24,28,404,0.7385740402193784,1
opt_size,0x00016c14,resolv_skip_name,1,0,3,5,14,33,0x00407b10,resolv_skip_name,1,0,3,4,14,31,0.8666666666666667,13,15,24,0.75,1
opt_size,0x000168f4,resolve_cnc_addr,1,7,0,1,10,45,0x004076c4,resolve_cnc_addr,1,6,0,2,14,48,0.7142857142857143,10,14,37,0.7956989247311828,1
opt_size,0x00030340,save_for_backup,3,4,2,12,20,147,0x00428448,save_for_backup,3,4,2,11,18,144,0.9,18,20,110,0.7560137457044673,0
opt_size,0x00054e54,save_for_wbackup,3,5,2,12,22,186,0x004580c0,save_for_wbackup,3,5,2,11,20,193,0.9090909090909091,20,22,154,0.8126649076517151,0
opt_size,0x00040588,search_cache,1,1,6,18,21,117,0x0043f074,search_cache,1,1,6,23,22,197,0.8695652173913043,20,23,92,0.5859872611464968,0
opt_size,0x0004a73c,setlocale,0,13,2,61,19,726,0x0044a8a8,setlocale,0,12,2,57,20,1148,0.95,19,20,557,0.5944503735325507,0
opt_size,0x00018610,sigaddset,1,1,2,2,19,29,0x00409800,sigaddset,0,0,2,3,16,25,0.75,15,20,18,0.6666666666666666,0
opt_size,0x000185cc,sigemptyset,1,1,1,1,11,19,0x004097a0,sigemptyset,0,0,1,1,11,24,0.5714285714285714,8,14,13,0.6046511627906976,0
opt_size,0x00035704,strchr,12,1,2,1,10,11,0x0042eca0,strchr,12,1,2,1,10,11,1.0,10,10,10,0.9090909090909091,0
opt_size,0x00035724,strcmp,32,0,2,12,22,207,0x0042ee30,strcmp,32,0,2,39,17,300,0.6956521739130435,16,23,82,0.3234714003944773,0
opt_size,0x000212d8,strcpy,3,1,2,0,3,3,0x00413c20,strcpy,2,1,2,0,3,3,1.0,3,3,3,1.0,0
opt_size,0x000592d0,strcspn,3,2,2,9,17,144,0x0045dc70,strcspn,3,2,2,9,19,143,0.8947368421052632,17,19,98,0.6829268292682927,0
opt_size,0x0003596c,strncmp,7,0,3,21,26,260,0x0042f070,strncmp,7,1,3,21,24,227,0.8518518518518519,23,27,113,0.46406570841889117,0
opt_size,0x00035c88,strrchr,3,2,2,0,4,5,0x0042f460,strrchr,3,2,2,0,4,5,1.0,4,4,5,1.0,0
opt_size,0x0005f8dc,strspn,1,1,2,11,16,155,0x00466a10,strspn,1,1,2,11,16,155,1.0,16,16,112,0.7225806451612903,0
opt_size,0x000360e4,strstr,4,6,2,26,24,217,0x0042fa1c,strstr,4,6,2,27,25,226,0.8846153846153846,23,26,168,0.7584650112866818,0
opt_size,0x0001c744,sysmalloc,1,10,2,59,26,1745,0x0040e318,sysmalloc,1,9,2,62,30,1842,0.75,24,32,1103,0.6149986060775021,0
opt_size,0x0001b9c0,sysmalloc_mmap,1,5,4,14,24,215,0x0040d224,sysmalloc_mmap,1,4,4,9,21,151,0.7307692307692307,19,26,104,0.5683060109289617,0
opt_size,0x0001b88c,sysmalloc_mmap_fallback,1,3,7,8,19,79,0x0040d080,sysmalloc_mmap_fallback,1,3,7,8,19,77,1.0,19,19,60,0.7692307692307693,0
opt_size,0x0001bba0,systrim,2,1,2,10,19,89,0x0040d478,systrim,2,1,2,11,19,108,0.9,18,20,72,0.7309644670050761,0
opt_size,0x00017160,table_init,1,1,0,0,4,101,0x0040815c,table_init,0,1,0,0,4,101,1.0,4,4,101,1.0,1
opt_size,0x00017554,table_lock_val,7,1,1,1,17,68,0x0040855c,table_lock_val,7,1,1,1,18,54,0.9444444444444444,17,18,48,0.7868852459016393,1
opt_size,0x00017558,table_retrieve_val,8,0,2,2,9,15,0x00408564,table_retrieve_val,8,0,2,1,8,13,0.8888888888888888,8,9,11,0.7857142857142857,1
opt_size,0x00017550,table_unlock_val,8,1,1,1,17,68,0x00408554,table_unlock_val,8,1,1,1,18,54,0.9444444444444444,17,18,48,0.7868852459016393,1
opt_size,0x0001dfe0,tcache_init,4,8,0,12,19,87,0x0040fdd8,tcache_init,4,6,0,10,16,80,0.75,15,20,41,0.49101796407185627,0
opt_size,0x00037558,tdestroy_recurse,2,2,2,2,11,19,0x00431718,tdestroy_recurse,2,2,2,2,11,19,1.0,11,11,18,0.9473684210526315,0
opt_size,0x000168c4,teardown_connection,1,2,0,1,6,9,0x00407684,teardown_connection,1,2,0,1,6,9,1.0,6,6,9,1.0,1
opt_size,0x00017094,toggle_obf,2,0,1,1,17,68,0x00408030,toggle_obf,2,0,1,1,18,54,0.9444444444444444,17,18,48,0.7868852459016393,1
opt_size,0x0004b4b4,transcmp,1,1,2,5,9,60,0x0044b840,transcmp,1,1,2,5,10,60,0.9,9,10,46,0.7666666666666667,0
opt_size,0x00037400,trecurse,2,1,3,4,12,38,0x004314e0,trecurse,2,1,3,4,12,38,1.0,12,12,36,0.9473684210526315,0
opt_size,0x000374ac,trecurse_r,2,1,3,4,12,36,0x004315fc,trecurse_r,2,1,3,4,12,36,1.0,12,12,35,0.9722222222222222,0
opt_size,0x00025ecc,tunable_initialize,1,2,3,2,12,32,0x0041aa78,tunable_initialize,1,2,3,2,12,27,0.8461538461538461,11,13,23,0.7796610169491526,0
opt_size,0x0005f304,two_way_long_needle,1,1,4,39,20,390,0x0042f4c0,two_way_long_needle,1,2,4,39,20,388,0.8181818181818182,18,22,219,0.5629820051413882,0
opt_size,0x0001a764,unlink_chunk,6,1,2,9,15,94,0x0040bce4,unlink_chunk,6,1,2,9,16,93,0.9375,15,16,81,0.8663101604278075,0
opt_size,0x0001768c,util_atoi,3,1,2,13,24,105,0x00408748,util_atoi,3,0,2,15,22,99,0.5862068965517241,17,29,54,0.5294117647058824,1
opt_size,0x000179b8,util_fdgets,1,1,3,4,11,24,0x00408b14,util_fdgets,1,1,3,4,12,25,0.9166666666666666,11,12,22,0.8979591836734694,1
opt_size,0x000177a4,util_itoa,4,2,3,9,19,65,0x00408898,util_itoa,3,1,3,8,21,66,0.7391304347826086,17,23,35,0.5343511450381679,1
opt_size,0x00017934,util_local_addr,1,5,0,1,11,32,0x00408a84,util_local_addr,1,5,0,1,11,32,0.8333333333333334,10,12,30,0.9375,1
opt_size,0x00017628,util_memcpy,8,0,3,1,10,19,0x004086b8,util_memcpy,7,0,3,1,10,15,0.8181818181818182,9,11,9,0.5294117647058824,1
opt_size,0x00017864,util_memsearch,1,0,4,4,11,25,0x0040896c,util_memsearch,1,0,4,4,11,25,1.0,11,11,18,0.72,1
opt_size,0x000175d8,util_strcmp,3,1,2,3,8,23,0x00408634,util_strcmp,3,1,2,3,9,21,0.8888888888888888,8,9,14,0.6363636363636364,1
opt_size,0x00017644,util_strcpy,6,2,2,0,4,5,0x004086e0,util_strcpy,6,2,2,0,5,6,0.8,4,5,5,0.9090909090909091,1
opt_size,0x000178bc,util_stristr,4,1,3,5,16,42,0x004089c8,util_stristr,4,1,3,5,17,42,0.8333333333333334,15,18,25,0.5952380952380952,1
opt_size,0x00017578,util_strlen,11,1,1,10,17,72,0x004085a0,util_strlen,11,1,1,2,16,40,0.5714285714285714,12,21,18,0.32142857142857145,1
opt_size,0x0001757c,util_strncmp,1,1,3,4,9,28,0x004085a8,util_strncmp,1,1,3,4,12,26,0.75,9,12,15,0.5555555555555556,1
opt_size,0x00017674,util_zero,6,0,2,1,8,14,0x0040872c,util_zero,5,0,2,1,10,13,0.8,8,10,8,0.5925925925925926,1
