Config,ARM Address,ARM Function Name,ARM Called Count,ARM Calling Count,ARM Param Count,ARM CBranch Count,ARM Set Size,ARM Sequence Length,MIPS Address,MIPS Function Name,MIPS Called Count,MIPS Calling Count,MIPS Param Count,MIPS CBranch Count,MIPS Set Size,MIPS Sequence Length,Similarity Score,Intersection Size,Union Size,CLS Length,CLS Similarity Score,UserDefined
opt_inline,0x0004a54c,__gconv_transliterate,4,2,7,32,23,356,0x0044aff0,__gconv_transliterate,4,0,7,31,23,358,0.7692307692307693,20,26,225,0.6302521008403361,0
opt_inline,0x00024e30,__get_avphys_pages,1,2,0,5,13,36,0x00419be0,__get_avphys_pages,1,2,0,5,14,35,0.8,12,15,21,0.5915492957746479,0
opt_inline,0x00066424,__get_child_max,1,1,0,1,9,9,0x0046fd50,__get_child_max,1,1,0,2,11,12,0.8181818181818182,9,11,8,0.7619047619047619,0
opt_inline,0x000554ec,__get_errlist,1,0,1,2,9,11,0x004593c0,__get_errlist,1,0,1,2,9,13,1.0,9,9,10,0.8333333333333334,0
opt_inline,0x0002dcbc,__get_errname,2,0,1,3,12,18,0x00425910,__get_errname,1,0,1,3,12,20,1.0,12,12,13,0.6842105263157895,0
opt_inline,0x00024d5c,__get_nprocs,2,3,0,3,7,15,0x004199f8,__get_nprocs,2,3,0,3,6,14,0.8571428571428571,6,7,11,0.7586206896551724,0
opt_inline,0x00024d94,__get_nprocs_conf,1,3,0,3,7,15,0x00419a8c,__get_nprocs_conf,1,3,0,3,6,14,0.8571428571428571,6,7,11,0.7586206896551724,0
opt_inline,0x00024d10,__get_nprocs_sched,2,1,0,0,3,3,0x00419980,__get_nprocs_sched,2,1,0,2,13,17,0.23076923076923078,3,13,3,0.3,0
opt_inline,0x00024dcc,__get_phys_pages,1,2,0,5,13,36,0x00419b20,__get_phys_pages,1,2,0,5,14,35,0.8,12,15,21,0.5915492957746479,0
opt_inline,0x000613cc,__getclktck,1,0,0,1,5,7,0x00469750,__getclktck,1,0,0,1,4,8,0.5,3,6,5,0.6666666666666666,0
opt_inline,0x0005aba0,__getcwd,3,18,2,62,29,658,0x004608d0,__getcwd,3,17,2,75,22,633,0.7586206896551724,22,29,391,0.6057319907048799,0
opt_inline,0x00055b4c,__getdelim,2,9,4,30,25,325,0x00459c20,__getdelim,2,7,4,29,23,278,0.8461538461538461,22,26,197,0.6533996683250415,0
opt_inline,0x00037e24,__getdents,1,3,3,7,25,110,0x00432b80,__getdents,2,1,3,8,23,114,0.7777777777777778,21,27,62,0.5535714285714286,0
opt_inline,0x00037f74,__getdents64,2,1,3,2,12,18,0x00432d50,__getdents64,2,0,3,1,6,7,0.38461538461538464,5,13,5,0.4,0
opt_inline,0x000613f4,__getdtablesize,1,1,0,1,9,9,0x00469790,__getdtablesize,1,1,0,1,8,10,0.8888888888888888,8,9,8,0.8421052631578947,0
opt_inline,0x000383e8,__getpagesize,5,1,0,1,6,12,0x00433420,__getpagesize,5,1,0,1,6,12,1.0,6,6,12,1.0,0
opt_inline,0x000230d0,__getpid,4,0,0,0,2,2,0x00417470,__getpid,1,0,0,0,3,3,0.6666666666666666,2,3,2,0.8,0
opt_inline,0x000230f0,__getppid,3,0,0,0,2,2,0x00417490,__getppid,0,0,0,0,3,3,0.6666666666666666,2,3,2,0.8,0
opt_inline,0x000259c0,__getsockname,1,1,3,1,7,8,0x0041ad00,__getsockname,1,1,3,1,7,9,0.4,4,10,5,0.5882352941176471,0
opt_inline,0x000259e0,__getsockopt,3,1,5,1,11,14,0x0041ad40,__getsockopt,0,1,5,2,13,22,0.8461538461538461,11,13,10,0.5555555555555556,0
opt_inline,0x00050d38,__gettext_extract_plural,1,4,3,8,21,69,0x00453470,__gettext_extract_plural,1,3,3,9,21,64,0.9090909090909091,20,22,52,0.7819548872180451,0
opt_inline,0x0005039c,__gettext_free_exp,3,2,1,4,9,28,0x00452850,__gettext_free_exp,3,2,1,4,9,28,1.0,9,9,27,0.9642857142857143,0
opt_inline,0x000503ec,__gettextparse,1,4,1,56,26,695,0x00452910,__gettextparse,1,4,1,62,27,687,0.8928571428571429,25,28,471,0.6816208393632417,0
opt_inline,0x0001f7b8,__glibc_morecore,0,1,1,2,6,13,0x00412804,__glibc_morecore,0,1,1,2,8,12,0.75,6,8,10,0.8,0
opt_inline,0x00051824,__grouping_iterator_init,3,2,4,7,21,89,0x004543a0,__grouping_iterator_init,2,0,4,7,20,155,0.7083333333333334,17,24,64,0.5245901639344263,0
opt_inline,0x000517f8,__grouping_iterator_init_none,2,1,2,0,5,8,0x00454360,__grouping_iterator_init_none,1,0,2,0,6,60,0.5714285714285714,4,7,7,0.20588235294117646,0
opt_inline,0x00051910,__grouping_iterator_next,2,1,1,4,17,47,0x004544f8,__grouping_iterator_next,2,1,1,3,14,39,0.631578947368421,12,19,26,0.6046511627906976,0
opt_inline,0x00054dac,__handle_registered_modifier_mb,1,0,2,15,19,134,0x00458a10,__handle_registered_modifier_mb,1,0,2,14,19,136,1.0,19,19,97,0.7185185185185186,0
opt_inline,0x00054ee8,__handle_registered_modifier_wc,0,0,2,14,18,113,0x00458b78,__handle_registered_modifier_wc,0,0,2,13,19,119,0.9473684210526315,18,19,67,0.5775862068965517,0
opt_inline,0x00050e3c,__hash_string,3,0,1,3,15,29,0x004535f0,__hash_string,3,0,1,2,14,23,0.9333333333333333,14,15,13,0.5,0
opt_inline,0x00026018,__inet_addr,2,1,1,1,8,9,0x0041b784,__inet_addr,1,1,1,1,7,10,0.875,7,8,7,0.7368421052631579,0
opt_inline,0x00025fc0,__inet_aton_exact,0,1,2,2,12,16,0x0041b6c8,__inet_aton_exact,0,1,2,2,10,16,0.8333333333333334,10,12,12,0.75,0
opt_inline,0x00026000,__inet_aton_ignore_trailing,0,1,2,0,4,4,0x0041b74c,__inet_aton_ignore_trailing,0,1,2,0,4,4,1.0,4,4,3,0.75,0
opt_inline,0x00038f64,__init_misc,1,1,3,3,10,24,0x00434430,__init_misc,1,1,3,3,9,23,0.9,9,10,16,0.6808510638297872,0
opt_inline,0x00035e60,__init_sched_fifo_prio,0,2,0,0,4,10,0x0042ff90,__init_sched_fifo_prio,0,2,0,0,4,10,1.0,4,4,10,1.0,0
opt_inline,0x00019a20,__internal_atexit,1,5,4,9,17,124,0x0040bc90,__internal_atexit,1,4,4,5,13,67,0.6666666666666666,12,18,53,0.5549738219895288,0
opt_inline,0x0004d7ec,__intl_freemem,0,2,0,5,9,83,0x0044f010,__intl_freemem,0,2,0,5,9,83,1.0,9,9,81,0.9759036144578314,0
opt_inline,0x00024e94,__ioctl,1,1,2,1,13,15,0x00419cb0,__ioctl,0,0,2,1,8,11,0.5,7,14,7,0.5384615384615384,0
opt_inline,0x0005b440,__isatty,1,1,1,0,7,7,0x00461340,__isatty,1,1,1,0,6,6,0.8571428571428571,6,7,4,0.6153846153846154,0
opt_inline,0x0001a0a0,__isoc23_strtol,3,2,3,0,8,11,0x0040c2c8,__isoc23_strtol,3,1,3,0,6,6,0.5555555555555556,5,9,5,0.5882352941176471,0
opt_inline,0x0001a710,__isoc23_strtol_l,0,1,4,0,2,2,0x0040ca40,__isoc23_strtol_l,0,1,4,0,2,2,1.0,2,2,2,1.0,0
opt_inline,0x000290e8,__isoc23_strtoul,3,2,3,0,8,11,0x0041f318,__isoc23_strtoul,3,1,3,0,6,6,0.5555555555555556,5,9,5,0.5882352941176471,0
opt_inline,0x000296c8,__isoc23_strtoul_l,0,1,4,0,2,2,0x0041fa14,__isoc23_strtoul_l,0,1,4,0,2,2,1.0,2,2,2,1.0,0
opt_inline,0x000197f0,__kill,6,1,2,1,7,8,0x0040ba10,__kill,1,1,2,1,7,8,0.5555555555555556,5,9,3,0.375,0
opt_inline,0x00025804,__libc_accept,1,3,3,3,14,44,0x0041aa40,__libc_accept,0,2,3,5,17,47,0.8235294117647058,14,17,27,0.5934065934065934,0
opt_inline,0x00058fa8,__libc_alloca_cutoff,1,1,1,1,14,14,0x0045e490,__libc_alloca_cutoff,1,0,1,2,11,27,0.5625,9,16,9,0.43902439024390244,0
opt_inline,0x000287c4,__libc_assert_fail,102,2,4,0,6,9,0x0041e780,__libc_assert_fail,94,2,4,0,6,9,1.0,6,6,9,1.0,0
opt_inline,0x000239bc,__libc_atfork_freemem,0,4,0,6,14,93,0x00417fa4,__libc_atfork_freemem,0,3,0,3,13,51,0.6875,11,16,39,0.5416666666666666,0
opt_inline,0x00020cb4,__libc_calloc,30,11,2,44,26,557,0x004142ac,__libc_calloc,17,9,2,37,25,448,0.8888888888888888,24,27,347,0.690547263681592,0
opt_inline,0x00028704,__libc_check_standard_fds,1,1,0,0,2,4,0x0041e630,__libc_check_standard_fds,1,1,0,0,2,4,1.0,2,2,4,1.0,0
opt_inline,0x00034890,__libc_cleanup_pop_restore,6,3,1,4,15,50,0x0042e60c,__libc_cleanup_pop_restore,6,0,1,4,16,59,0.8235294117647058,14,17,32,0.5871559633027523,0
opt_inline,0x0003480c,__libc_cleanup_push_defer,6,2,1,2,13,31,0x0042e590,__libc_cleanup_push_defer,6,0,1,2,13,40,0.8571428571428571,12,14,23,0.647887323943662,0
opt_inline,0x000258f0,__libc_connect,8,3,3,3,14,44,0x0041abc0,__libc_connect,0,2,3,5,17,47,0.8235294117647058,14,17,27,0.5934065934065934,0
opt_inline,0x0005c034,__libc_dlclose,2,3,1,3,8,24,0x00462488,__libc_dlclose,2,3,1,3,8,25,1.0,8,8,23,0.9387755102040817,0
opt_inline,0x00066398,__libc_dlerror_result_free,0,3,0,4,11,43,0x0046fc60,__libc_dlerror_result_free,0,2,0,4,14,47,0.7857142857142857,11,14,37,0.8222222222222222,0
opt_inline,0x0005bdc8,__libc_dlopen_mode,1,3,2,3,9,29,0x00462118,__libc_dlopen_mode,1,3,2,3,11,33,0.8181818181818182,9,11,28,0.9032258064516129,0
opt_inline,0x0005bec4,__libc_dlsym,1,2,2,4,13,37,0x0046228c,__libc_dlsym,1,2,2,4,13,34,0.8571428571428571,12,14,27,0.7605633802816901,0
opt_inline,0x0005be54,__libc_dlsym_private,0,2,2,4,13,36,0x004621dc,__libc_dlsym_private,0,2,2,4,13,33,0.8571428571428571,12,14,26,0.7536231884057971,0
opt_inline,0x0005bf34,__libc_dlvsym,0,2,3,11,20,105,0x0046233c,__libc_dlvsym,0,2,3,11,19,103,0.95,19,20,88,0.8461538461538461,0
opt_inline,0x00036514,__libc_dynarray_at_failure,2,2,2,0,4,5,0x00430870,__libc_dynarray_at_failure,2,2,2,0,4,5,1.0,4,4,5,1.0,0
opt_inline,0x0003654c,__libc_dynarray_emplace_enlarge,1,4,3,9,20,57,0x004308d0,__libc_dynarray_emplace_enlarge,1,3,3,9,21,69,0.9523809523809523,20,21,50,0.7936507936507936,0
opt_inline,0x00028558,__libc_early_init,1,4,1,4,15,69,0x0041e410,__libc_early_init,1,3,1,5,17,67,0.7777777777777778,14,18,52,0.7647058823529411,0
opt_inline,0x0001ab24,__libc_fatal,21,1,1,0,3,3,0x00427080,__libc_fatal,26,2,1,0,3,3,1.0,3,3,3,1.0,0
opt_inline,0x00023c24,__libc_fcntl,6,4,2,7,18,181,0x00418360,__libc_fcntl,0,3,2,15,19,132,0.7619047619047619,16,21,65,0.41533546325878595,0
opt_inline,0x00022b84,__libc_fork,3,16,0,19,21,1531,0x00416e80,__libc_fork,0,15,0,22,19,440,0.8181818181818182,18,22,236,0.23947234906139014,0
opt_inline,0x00020234,__libc_free,125,4,1,8,20,106,0x00413558,__libc_free,123,4,1,9,20,112,0.9047619047619048,19,21,72,0.6605504587155964,0
opt_inline,0x00028734,__libc_init_first,1,2,3,0,4,15,0x0041e6a0,__libc_init_first,1,2,3,0,4,15,1.0,4,4,15,1.0,0
opt_inline,0x0004fb74,__libc_localealias_freemem,0,1,0,0,4,9,0x00451dd4,__libc_localealias_freemem,0,1,0,0,4,9,1.0,4,4,9,1.0,0
opt_inline,0x00021534,__libc_mallinfo,0,1,0,0,5,23,0x00414d94,__libc_mallinfo,0,1,0,0,5,23,1.0,5,5,22,0.9565217391304348,0
opt_inline,0x00021428,__libc_mallinfo2,1,6,0,7,16,242,0x00414bf0,__libc_mallinfo2,1,4,0,5,16,163,0.8823529411764706,15,17,118,0.582716049382716,0
opt_inline,0x0001fa28,__libc_malloc,77,11,1,32,25,424,0x00412ae0,__libc_malloc,75,9,1,33,24,384,0.8846153846153846,23,26,283,0.7004950495049505,0
opt_inline,0x000217d4,__libc_mallopt,0,5,2,11,19,243,0x00415110,__libc_mallopt,0,4,2,8,18,177,0.7619047619047619,16,21,133,0.6333333333333333,0
opt_inline,0x00020b1c,__libc_memalign,0,2,2,1,5,12,0x00414068,__libc_memalign,0,2,2,1,5,12,1.0,5,5,12,1.0,0
opt_inline,0x0001a948,__libc_message_impl,4,8,1,11,19,212,0x00426e10,__libc_message_impl,4,7,1,12,19,207,1.0,19,19,152,0.7255369928400954,0
opt_inline,0x000241d8,__libc_open,5,3,2,3,15,38,0x00418ab0,__libc_open,1,2,2,7,18,59,0.7368421052631579,14,19,23,0.4742268041237113,0
opt_inline,0x0005b4c0,__libc_openat64,1,3,3,5,18,53,0x004614f0,__libc_openat64,1,2,3,7,18,59,0.8,16,20,30,0.5357142857142857,0
opt_inline,0x00055004,__libc_printf_freemem,0,1,0,3,11,35,0x00458cc8,__libc_printf_freemem,0,1,0,3,11,37,0.8333333333333334,10,12,26,0.7222222222222222,0
opt_inline,0x00020c30,__libc_pvalloc,0,3,1,2,15,35,0x004141f4,__libc_pvalloc,0,2,1,2,16,34,0.8235294117647058,14,17,29,0.8405797101449275,0
opt_inline,0x000242f0,__libc_read,5,3,3,3,14,44,0x00418c40,__libc_read,3,2,3,5,17,47,0.8235294117647058,14,17,27,0.5934065934065934,0
opt_inline,0x00020504,__libc_realloc,14,17,2,50,28,695,0x00413918,__libc_realloc,13,14,2,44,28,691,0.9310344827586207,27,29,373,0.5382395382395382,0
opt_inline,0x00025a4c,__libc_recv,2,3,4,3,14,42,0x0041ae20,__libc_recv,0,2,4,5,16,52,0.7647058823529411,13,17,23,0.48936170212765956,0
opt_inline,0x00025b24,__libc_recvfrom,2,3,6,3,14,42,0x0041af80,__libc_recvfrom,0,3,6,5,16,59,0.7647058823529411,13,17,22,0.43564356435643564,0
opt_inline,0x000363b4,__libc_scratch_buffer_grow_preserve,1,5,1,4,15,42,0x00430610,__libc_scratch_buffer_grow_preserve,1,4,1,4,16,43,0.8235294117647058,14,17,31,0.7294117647058823,0
opt_inline,0x00036454,__libc_scratch_buffer_set_array_size,2,4,3,6,18,59,0x00430720,__libc_scratch_buffer_set_array_size,2,2,3,8,20,61,0.7272727272727273,16,22,41,0.6833333333333333,0
opt_inline,0x00025c04,__libc_send,5,3,4,3,14,42,0x0041b100,__libc_send,0,2,4,5,16,52,0.7647058823529411,13,17,23,0.48936170212765956,0
opt_inline,0x00025cdc,__libc_sendto,8,3,6,3,14,42,0x0041b260,__libc_sendto,0,3,6,5,16,59,0.7647058823529411,13,17,22,0.43564356435643564,0
opt_inline,0x0002901c,__libc_setenv_freemem,0,3,0,0,5,8,0x0041f218,__libc_setenv_freemem,0,3,0,0,5,8,1.0,5,5,8,1.0,0
opt_inline,0x000191ec,__libc_setup_tls,1,7,0,7,22,391,0x0040b270,__libc_setup_tls,1,5,0,10,24,336,0.9166666666666666,22,24,290,0.797799174690509,0
opt_inline,0x00019660,__libc_sigaction,1,4,3,9,20,102,0x0040b830,__libc_sigaction,1,0,3,2,11,49,0.55,11,20,28,0.3708609271523179,0
opt_inline,0x00018e94,__libc_start_call_main,1,5,3,2,16,53,0x0040aee4,__libc_start_call_main,1,3,3,2,17,60,0.9411764705882353,16,17,40,0.7079646017699115,0
opt_inline,0x00018f38,__libc_start_main_impl,1,16,7,4,16,181,0x0040afd4,__libc_start_main_impl,1,13,7,4,16,151,1.0,16,16,141,0.8493975903614458,0
opt_inline,0x00020be0,__libc_valloc,0,2,1,1,8,16,0x00414178,__libc_valloc,0,2,1,1,5,17,0.625,5,8,11,0.6666666666666666,0
opt_inline,0x00024440,__libc_write,2,3,3,3,14,44,0x00418e60,__libc_write,1,2,3,5,16,53,0.7647058823529411,13,17,23,0.4742268041237113,0
opt_inline,0x00058ab4,__libio_codecvt_encoding,3,0,1,2,7,20,0x0045dd64,__libio_codecvt_encoding,3,0,1,2,6,18,0.625,5,8,15,0.7894736842105263,0
opt_inline,0x000589e8,__libio_codecvt_in,3,0,8,1,13,60,0x0045dc9c,__libio_codecvt_in,3,0,8,3,14,52,0.5882352941176471,10,17,33,0.5892857142857143,0
opt_inline,0x00058ae0,__libio_codecvt_length,2,0,5,1,18,102,0x0045dda8,__libio_codecvt_length,2,0,5,0,14,83,0.7777777777777778,14,18,58,0.6270270270270271,0
opt_inline,0x0005891c,__libio_codecvt_out,2,0,8,1,13,60,0x0045dbd4,__libio_codecvt_out,3,1,8,3,14,52,0.5882352941176471,10,17,32,0.5714285714285714,0
opt_inline,0x00033510,__libio_freemem,0,1,0,2,10,22,0x0042cc14,__libio_freemem,0,1,0,1,9,18,0.9,9,10,14,0.7,0
opt_inline,0x00025a30,__listen,2,1,2,1,7,8,0x0041ade0,__listen,1,1,2,1,7,9,0.4,4,10,5,0.5882352941176471,0
opt_inline,0x0001abb8,__lll_lock_wait,1,2,2,6,10,24,0x0040cdc8,__lll_lock_wait,2,1,2,2,6,10,0.45454545454545453,5,11,8,0.47058823529411764,0
opt_inline,0x0001ab3c,__lll_lock_wait_private,58,2,1,6,10,24,0x0040cd30,__lll_lock_wait_private,57,1,1,2,6,10,0.45454545454545453,5,11,8,0.47058823529411764,0
opt_inline,0x0001ac58,__lll_lock_wake,2,0,2,0,2,2,0x0040ce90,__lll_lock_wake,3,0,2,0,2,2,1.0,2,2,2,1.0,0
opt_inline,0x0001ac38,__lll_lock_wake_private,60,0,1,0,2,2,0x0040ce74,__lll_lock_wake_private,59,0,1,0,2,2,1.0,2,2,2,1.0,0
opt_inline,0x00061340,__lseek,1,1,3,3,15,27,0x00461380,__lseek,2,1,3,4,16,34,0.9375,15,16,15,0.4918032786885246,0
opt_inline,0x0003820c,__lseek64,5,1,3,2,15,21,0x00433170,__lseek64,5,1,3,3,16,25,0.7222222222222222,13,18,10,0.43478260869565216,0
opt_inline,0x0005b478,__lstat64,0,2,2,1,6,9,0x00461464,__lstat64,0,2,2,1,6,8,1.0,6,6,8,0.9411764705882353,0
opt_inline,0x0005b460,__lstat64_time64,2,1,2,0,2,2,0x00461440,__lstat64_time64,2,1,2,0,2,2,1.0,2,2,2,1.0,0
opt_inline,0x00024f00,__madvise,7,1,3,1,7,9,0x00419d30,__madvise,7,1,3,1,7,9,0.4,4,10,5,0.5555555555555556,0
opt_inline,0x00020358,__malloc_arena_thread_freeres,0,7,0,12,22,166,0x00413718,__malloc_arena_thread_freeres,0,5,0,9,21,134,0.8695652173913043,20,23,107,0.7133333333333334,0
opt_inline,0x000253fc,__malloc_default_thp_pagesize,1,3,0,4,17,33,0x0041a4b0,__malloc_default_thp_pagesize,1,3,0,4,15,29,0.7777777777777778,14,18,23,0.7419354838709677,0
opt_inline,0x0001f7f0,__malloc_fork_lock_parent,1,1,0,8,14,73,0x00412868,__malloc_fork_lock_parent,1,1,0,4,13,42,0.6875,11,16,29,0.5043478260869565,0
opt_inline,0x0001f978,__malloc_fork_unlock_child,1,1,0,5,14,66,0x00412a48,__malloc_fork_unlock_child,1,0,0,4,12,54,0.7333333333333333,11,15,38,0.6333333333333333,0
opt_inline,0x0001f8c0,__malloc_fork_unlock_parent,1,2,0,6,12,61,0x0041295c,__malloc_fork_unlock_parent,1,1,0,4,13,43,0.7857142857142857,11,14,32,0.6153846153846154,0
opt_inline,0x00025554,__malloc_hugepage_config,1,8,3,22,30,196,0x0041a6a4,__malloc_hugepage_config,1,8,3,17,25,148,0.71875,23,32,101,0.5872093023255814,0
opt_inline,0x0001b420,__malloc_info,1,6,2,25,26,610,0x00415460,__malloc_info,0,3,2,2,10,23,0.38461538461538464,10,26,21,0.06635071090047394,0
opt_inline,0x000215a0,__malloc_stats,0,8,0,7,18,257,0x00414e48,__malloc_stats,0,6,0,4,18,321,0.8947368421052632,17,19,194,0.671280276816609,0
opt_inline,0x00025490,__malloc_thp_mode,1,4,0,6,10,37,0x0041a58c,__malloc_thp_mode,1,4,0,6,10,35,1.0,10,10,30,0.8333333333333334,0
opt_inline,0x00021120,__malloc_trim,0,8,1,23,25,247,0x004147d8,__malloc_trim,0,7,1,22,25,252,0.8518518518518519,23,27,163,0.6533066132264529,0
opt_inline,0x000213f0,__malloc_usable_size,0,0,1,3,11,25,0x00414ba0,__malloc_usable_size,0,0,1,3,11,25,1.0,11,11,22,0.88,0
opt_inline,0x00036698,__memchr,6,0,3,9,23,99,0x00430af0,__memchr,5,1,3,9,21,111,0.76,19,25,60,0.5714285714285714,0
opt_inline,0x00060910,__memmem,1,4,4,20,24,186,0x00468914,__memmem,1,4,4,17,24,182,0.92,23,25,128,0.6956521739130435,0
opt_inline,0x0005a1f8,__memrchr,1,0,3,10,20,106,0x0045faa0,__memrchr,1,1,3,9,21,91,0.782608695652174,18,23,60,0.6091370558375635,0
opt_inline,0x00024f1c,__mmap,11,1,6,2,15,24,0x00419d60,__mmap,9,1,6,3,16,30,0.9375,15,16,15,0.5555555555555556,0
opt_inline,0x0003843c,__mmap64,2,1,6,2,16,27,0x00433480,__mmap64,2,1,6,3,21,37,0.6818181818181818,15,22,16,0.5,0
opt_inline,0x000658e0,__mpn_add_n,6,0,0,5,14,120,0x0046ec60,__mpn_add_n,6,0,0,3,14,98,0.75,12,16,44,0.4036697247706422,0
opt_inline,0x00065960,__mpn_addmul_1,5,0,0,1,15,39,0x0046ed80,__mpn_addmul_1,5,0,0,2,16,60,0.8235294117647058,14,17,21,0.42424242424242425,0
opt_inline,0x0005e8b0,__mpn_cmp,4,0,3,4,11,26,0x00465ac0,__mpn_cmp,4,0,3,4,11,28,1.0,11,11,25,0.9259259259259259,0
opt_inline,0x0005e8fc,__mpn_divrem,1,6,6,54,34,516,0x00465b20,__mpn_divrem,1,5,6,67,31,496,0.7567567567567568,28,37,233,0.46047430830039526,0
opt_inline,0x0005fdfc,__mpn_extract_double,1,0,5,7,19,69,0x00467950,__mpn_extract_double,1,0,5,8,22,111,0.782608695652174,18,23,37,0.4111111111111111,0
opt_inline,0x0005f478,__mpn_impn_mul_n,3,6,5,22,21,174,0x00466a98,__mpn_impn_mul_n,3,6,5,22,22,151,0.8695652173913043,20,23,132,0.8123076923076923,0
opt_inline,0x0005f38c,__mpn_impn_mul_n_basecase,2,4,4,9,18,67,0x004668f0,__mpn_impn_mul_n_basecase,2,4,4,10,17,69,0.8421052631578947,16,19,43,0.6323529411764706,0
opt_inline,0x0005f908,__mpn_impn_sqr_n,2,6,4,19,20,162,0x00467128,__mpn_impn_sqr_n,2,6,4,20,22,154,0.8260869565217391,19,23,104,0.6582278481012658,0
opt_inline,0x0005f824,__mpn_impn_sqr_n_basecase,2,4,3,9,18,66,0x00466f84,__mpn_impn_sqr_n_basecase,2,4,3,10,17,72,0.8421052631578947,16,19,42,0.6086956521739131,0
opt_inline,0x0005eff8,__mpn_lshift,1,0,4,2,15,37,0x00466390,__mpn_lshift,1,0,0,4,18,97,0.8333333333333334,15,18,27,0.40298507462686567,0
opt_inline,0x0005f050,__mpn_mul,2,7,5,25,23,300,0x00466460,__mpn_mul,2,7,5,26,24,297,0.8076923076923077,21,26,194,0.6499162479061976,0
opt_inline,0x0005f350,__mpn_mul_1,5,0,4,1,14,24,0x00466850,__mpn_mul_1,5,0,0,2,14,47,1.0,14,14,17,0.4788732394366197,0
opt_inline,0x0005fbfc,__mpn_mul_n,0,4,4,3,11,28,0x004675b4,__mpn_mul_n,0,4,4,3,12,31,0.9166666666666666,11,12,22,0.7457627118644068,0
opt_inline,0x0005fc80,__mpn_rshift,1,1,4,3,17,43,0x00467690,__mpn_rshift,1,0,0,4,16,87,0.7368421052631579,14,19,29,0.4461538461538462,0
opt_inline,0x0005fd20,__mpn_sub_n,3,0,0,5,18,134,0x00467760,__mpn_sub_n,3,0,0,3,14,98,0.7777777777777778,14,18,51,0.4396551724137931,0
opt_inline,0x0005fda0,__mpn_submul_1,1,0,0,2,17,43,0x00467880,__mpn_submul_1,1,0,0,2,17,60,0.8888888888888888,16,18,22,0.42718446601941745,0
opt_inline,0x00024fa0,__mprotect,7,1,3,1,7,9,0x00419e20,__mprotect,7,1,3,1,7,9,0.4,4,10,5,0.5555555555555556,0
opt_inline,0x000252bc,__mremap,2,1,4,1,13,15,0x0041a2b0,__mremap,2,1,4,3,15,30,0.8666666666666667,13,15,11,0.4888888888888889,0
opt_inline,0x00024fc0,__munmap,20,1,2,1,7,9,0x00419e60,__munmap,19,1,2,1,7,9,0.4,4,10,5,0.5555555555555556,0
opt_inline,0x0003808c,__nanosleep,1,2,2,6,14,55,0x00432eec,__nanosleep,1,1,2,4,16,39,0.875,14,16,26,0.5531914893617021,0
opt_inline,0x00038048,__nanosleep64,0,2,2,1,11,13,0x00432e80,__nanosleep64,0,1,2,1,12,12,0.9166666666666666,11,12,10,0.8,0
opt_inline,0x000198e8,__new_exitfn,1,2,1,8,18,122,0x0040bb20,__new_exitfn,1,2,1,8,18,136,1.0,18,18,93,0.7209302325581395,0
opt_inline,0x000383a4,__new_getrlimit,4,1,2,1,11,13,0x004333c0,__new_getrlimit,4,0,2,1,8,11,0.5833333333333334,7,12,8,0.6666666666666666,0
opt_inline,0x0005b8f0,__nptl_change_stack_perm,0,2,1,1,10,19,0x00461ac8,__nptl_change_stack_perm,0,1,1,1,13,20,0.6428571428571429,9,14,13,0.6666666666666666,0
opt_inline,0x0005940c,__nptl_deallocate_stack,0,5,1,7,20,238,0x0045e9b8,__nptl_deallocate_stack,1,3,1,4,17,96,0.7619047619047619,16,21,70,0.41916167664670656,0
opt_inline,0x0001ac78,__nptl_deallocate_tsd,1,3,0,11,15,87,0x0040ceb0,__nptl_deallocate_tsd,1,2,0,11,17,94,0.8823529411764706,15,17,68,0.7513812154696132,0
opt_inline,0x00059330,__nptl_free_stacks,1,3,1,5,17,109,0x0045e88c,__nptl_free_stacks,1,3,1,5,16,87,0.8333333333333334,15,18,71,0.7244897959183674,0
opt_inline,0x000592c8,__nptl_stack_list_add,0,0,2,0,13,43,0x0045e84c,__nptl_stack_list_add,1,0,2,0,6,16,0.35714285714285715,5,14,9,0.3050847457627119,0
opt_inline,0x00059278,__nptl_stack_list_del,0,0,1,0,10,28,0x0045e810,__nptl_stack_list_del,0,0,1,0,6,13,0.45454545454545453,5,11,7,0.34146341463414637,0
opt_inline,0x00038280,__open64_nocancel,5,1,2,0,10,11,0x00433220,__open64_nocancel,5,0,2,3,9,18,0.1875,3,16,3,0.20689655172413793,0
opt_inline,0x000246b4,__open_nocancel,11,1,2,0,9,10,0x00419110,__open_nocancel,10,0,2,3,9,18,0.2,3,15,3,0.21428571428571427,0
opt_inline,0x00024740,__openat_nocancel,1,1,3,1,13,15,0x004191c0,__openat_nocancel,1,0,3,3,9,18,0.375,6,16,6,0.36363636363636365,0
opt_inline,0x00022918,__opendir,3,3,1,1,11,17,0x004169d4,__opendir,2,2,1,1,10,13,0.75,9,12,11,0.7333333333333333,0
opt_inline,0x000228d0,__opendirat,0,3,2,1,11,16,0x00416960,__opendirat,0,2,2,1,10,12,0.75,9,12,10,0.7142857142857143,0
opt_inline,0x000320a8,__overflow,1,1,2,2,13,23,0x0042b1ec,__overflow,1,1,2,2,13,23,1.0,13,13,23,1.0,0
opt_inline,0x0002dd08,__parse_one_specmb,1,3,5,90,27,1182,0x00425970,__parse_one_specmb,1,2,5,99,25,1314,0.8571428571428571,24,28,853,0.6834935897435898,0
