Label,Function,SourceFile,ARM_PcodeLines,MIPS_PcodeLines,Match_Ratio,Notes
458,__pthread_cleanup_combined_routine_voidptr,Unknown,1,1,100.00,高相似度;
459,clear_once_control,Unknown,1,1,100.00,高相似度;
460,__pthread_once_slow,Unknown,1,1,100.00,高相似度;
461,___pthread_once,Unknown,1,1,100.00,高相似度;
462,__init_sched_fifo_prio,Unknown,1,1,100.00,高相似度;
463,__pthread_tpp_change_priority,Unknown,1,1,100.00,高相似度;
464,__pthread_current_priority,Unknown,1,1,100.00,高相似度;
465,__libc_scratch_buffer_grow_preserve,Unknown,1,1,100.00,高相似度;
466,__libc_scratch_buffer_set_array_size,Unknown,1,1,100.00,高相似度;
467,__libc_dynarray_at_failure,Unknown,1,1,100.00,高相似度;
468,__libc_dynarray_emplace_enlarge,Unknown,1,1,100.00,高相似度;
469,__strerror_r,Unknown,1,1,100.00,高相似度;
470,__memchr,Unknown,1,1,100.00,高相似度;
471,strchr,Unknown,1,1,100.00,高相似度;
472,strcmp,Unknown,1,1,100.00,高相似度;
473,strncmp,Unknown,1,1,100.00,高相似度;
474,__strnlen,Unknown,1,1,100.00,高相似度;
475,strrchr,Unknown,1,1,100.00,高相似度;
476,two_way_long_needle,Unknown,1,1,100.00,高相似度;
477,strstr,Unknown,1,1,100.00,高相似度;
478,__wcrtomb_internal,Unknown,1,1,100.00,高相似度;
479,__wcrtomb,Unknown,1,1,100.00,高相似度;
480,__wcsmbs_getfct,Unknown,1,1,100.00,高相似度;
481,__wcsmbs_load_conv,Unknown,1,1,100.00,高相似度;
482,__wcsmbs_clone_conv,Unknown,1,1,100.00,高相似度;
483,__wcsmbs_named_conv,Unknown,1,1,100.00,高相似度;
484,_nl_cleanup_ctype,Unknown,1,1,100.00,高相似度;
485,__wcsrtombs,Unknown,1,1,100.00,高相似度;
486,__getdents,Unknown,1,1,100.00,高相似度;
487,__getdents64,Unknown,1,1,100.00,高相似度;
488,_Fork,Unknown,1,1,100.00,高相似度;
489,__nanosleep64,Unknown,1,1,100.00,高相似度;
490,__nanosleep,Unknown,1,1,100.00,高相似度;
491,__sched_cpucount,Unknown,1,1,100.00,高相似度;
492,__sched_getparam,Unknown,1,1,100.00,高相似度;
493,__sched_getscheduler,Unknown,1,1,100.00,高相似度;
494,__sched_get_priority_max,Unknown,1,1,100.00,高相似度;
495,__sched_get_priority_min,Unknown,1,1,100.00,高相似度;
496,__sched_setscheduler,Unknown,1,1,100.00,高相似度;
497,__lseek64,Unknown,1,1,100.00,高相似度;
498,__open64_nocancel,Unknown,1,1,100.00,高相似度;
499,__pread64_nocancel,Unknown,1,1,100.00,高相似度;
500,__write_nocancel,Unknown,1,1,100.00,高相似度;
501,__new_getrlimit,Unknown,1,1,100.00,高相似度;
502,__getpagesize,Unknown,1,1,100.00,高相似度;
503,__mmap64,Unknown,1,1,100.00,高相似度;
504,trecurse,Unknown,1,1,100.00,高相似度;
505,trecurse_r,Unknown,1,1,100.00,高相似度;
506,tdestroy_recurse,Unknown,1,1,100.00,高相似度;
507,maybe_split_for_insert,Unknown,1,1,100.00,高相似度;
508,__tsearch,Unknown,1,1,100.00,高相似度;
509,__tfind,Unknown,1,1,100.00,高相似度;
510,__tdelete,Unknown,1,1,100.00,高相似度;
511,__twalk,Unknown,1,1,100.00,高相似度;
512,__twalk_r,Unknown,1,1,100.00,高相似度;
513,__tdestroy,Unknown,1,1,100.00,高相似度;
514,__init_misc,Unknown,1,1,100.00,高相似度;
515,__chk_fail,Unknown,1,1,100.00,高相似度;
516,__fortify_fail,Unknown,1,1,100.00,高相似度;
517,__readonly_area,Unknown,1,1,100.00,高相似度;
518,fatal_error,Unknown,1,1,100.00,高相似度;
519,_dl_signal_exception,Unknown,1,1,100.00,高相似度;
520,_dl_signal_error,Unknown,1,1,100.00,高相似度;
521,_dl_catch_exception,Unknown,1,1,100.00,高相似度;
522,_dl_catch_error,Unknown,1,1,100.00,高相似度;
523,length_mismatch,Unknown,1,1,100.00,高相似度;
524,_dl_error_free,Unknown,1,1,100.00,高相似度;
525,_dl_exception_create,Unknown,1,1,100.00,高相似度;
526,_dl_exception_create_format,Unknown,1,1,100.00,高相似度;
527,_dl_exception_free,Unknown,1,1,100.00,高相似度;
528,is_dst,Unknown,1,1,100.00,高相似度;
529,is_trusted_path_normalize,Unknown,1,1,100.00,高相似度;
530,open_verify,Unknown,1,1,100.00,高相似度;
531,add_path,Unknown,1,1,100.00,高相似度;
532,open_path,Unknown,1,1,100.00,高相似度;
533,add_name_to_object,Unknown,1,1,100.00,高相似度;
534,_dl_dst_count,Unknown,1,1,100.00,高相似度;
535,_dl_dst_substitute,Unknown,1,1,100.00,高相似度;
536,expand_dynamic_string_token,Unknown,1,1,100.00,高相似度;
537,fillin_rpath,Unknown,1,1,100.00,高相似度;
538,decompose_rpath,Unknown,1,1,100.00,高相似度;
539,cache_rpath,Unknown,1,1,100.00,高相似度;
540,_dl_init_paths,Unknown,1,1,100.00,高相似度;
541,_dl_process_pt_gnu_property,Unknown,1,1,100.00,高相似度;
542,_dl_map_object_from_fd,Unknown,1,1,100.00,高相似度;
543,_dl_map_object,Unknown,1,1,100.00,高相似度;
544,_dl_rtld_di_serinfo,Unknown,1,1,100.00,高相似度;
545,check_match,Unknown,1,1,100.00,高相似度;
546,do_lookup_x,Unknown,1,1,100.00,高相似度;
547,_dl_lookup_symbol_x,Unknown,1,1,100.00,高相似度;
548,_dl_sysdep_read_whole_file,Unknown,1,1,100.00,高相似度;
549,_dl_name_match_p,Unknown,1,1,100.00,高相似度;
550,_dl_higher_prime_number,Unknown,1,1,100.00,高相似度;
551,_dl_strtoul,Unknown,1,1,100.00,高相似度;
552,_dl_add_to_namespace_list,Unknown,1,1,100.00,高相似度;
553,_dl_new_object,Unknown,1,1,100.00,高相似度;
554,_dl_get_origin,Unknown,1,1,100.00,高相似度;
555,_dl_debug_vdprintf,Unknown,1,1,100.00,高相似度;
556,_dl_debug_printf,Unknown,1,1,100.00,高相似度;
557,_dl_debug_printf_c,Unknown,1,1,100.00,高相似度;
558,_dl_dprintf,Unknown,1,1,100.00,高相似度;
559,_dl_printf,Unknown,1,1,100.00,高相似度;
560,_dl_error_printf,Unknown,1,1,100.00,高相似度;
561,_dl_fatal_printf,Unknown,1,1,100.00,高相似度;
562,relocate_pc24,Unknown,1,1,100.00,高相似度;
563,_dl_try_allocate_static_tls,Unknown,1,1,100.00,高相似度;
564,_dl_allocate_static_tls,Unknown,1,1,100.00,高相似度;
565,_dl_protect_relro,Unknown,1,1,100.00,高相似度;
566,_dl_reloc_bad_type,Unknown,1,1,100.00,高相似度;
567,_dl_relocate_object,Unknown,1,1,100.00,高相似度;
568,_dl_scope_free,Unknown,1,1,100.00,高相似度;
569,_dl_setup_hash,Unknown,1,1,100.00,高相似度;
570,__thread_gscope_wait,Unknown,1,1,100.00,高相似度;
571,_dl_runtime_resolve,Unknown,1,1,100.00,高相似度;
572,_dl_cache_libcmp,Unknown,1,1,100.00,高相似度;
573,search_cache,Unknown,1,1,100.00,高相似度;
574,_dl_load_cache_lookup,Unknown,1,1,100.00,高相似度;
575,_dl_unload_cache,Unknown,1,1,100.00,高相似度;
576,_dl_tlsdesc_return,Unknown,1,1,100.00,高相似度;
577,_dl_tlsdesc_undefweak,Unknown,1,1,100.00,高相似度;
578,__gconv_alias_compare,Unknown,1,1,100.00,高相似度;
579,free_derivation,Unknown,1,1,100.00,高相似度;
580,free_modules_db,Unknown,1,1,100.00,高相似度;
581,derivation_compare,Unknown,1,1,100.00,高相似度;
582,__gconv_get_modules_db,Unknown,1,1,100.00,高相似度;
583,__gconv_get_alias_db,Unknown,1,1,100.00,高相似度;
584,__gconv_release_step,Unknown,1,1,100.00,高相似度;
585,find_derivation,Unknown,1,1,100.00,高相似度;
586,__gconv_compare_alias,Unknown,1,1,100.00,高相似度;
587,__gconv_find_transform,Unknown,1,1,100.00,高相似度;
588,__gconv_close_transform,Unknown,1,1,100.00,高相似度;
589,__gconv_db_freemem,Unknown,1,1,100.00,高相似度;
590,__gconv_get_path,Unknown,1,1,100.00,高相似度;
591,insert_module,Unknown,1,1,100.00,高相似度;
592,add_module,Unknown,1,1,100.00,高相似度;
593,add_alias2,Unknown,1,1,100.00,高相似度;
594,read_conf_file,Unknown,1,1,100.00,高相似度;
595,__gconv_read_conf,Unknown,1,1,100.00,高相似度;
596,__gconv_load_conf,Unknown,1,1,100.00,高相似度;
597,__gconv_conf_freemem,Unknown,1,1,100.00,高相似度;
598,__gconv_get_builtin_trans,Unknown,1,1,100.00,高相似度;
599,__gconv_btwoc_ascii,Unknown,1,1,100.00,高相似度;
600,__gconv_transform_internal_ucs4,Unknown,1,1,100.00,高相似度;
601,__gconv_transform_ucs4_internal,Unknown,1,1,100.00,高相似度;
602,__gconv_transform_internal_ucs4le,Unknown,1,1,100.00,高相似度;
603,__gconv_transform_ucs4le_internal,Unknown,1,1,100.00,高相似度;
604,__gconv_transform_ascii_internal,Unknown,1,1,100.00,高相似度;
605,__gconv_transform_internal_ascii,Unknown,1,1,100.00,高相似度;
606,__gconv_transform_internal_utf8,Unknown,1,1,100.00,高相似度;
607,__gconv_transform_utf8_internal,Unknown,1,1,100.00,高相似度;
608,__gconv_transform_ucs2_internal,Unknown,1,1,100.00,高相似度;
609,__gconv_transform_internal_ucs2,Unknown,1,1,100.00,高相似度;
610,__gconv_transform_ucs2reverse_internal,Unknown,1,1,100.00,高相似度;
611,__gconv_transform_internal_ucs2reverse,Unknown,1,1,100.00,高相似度;
612,__gconv_transliterate,Unknown,1,1,100.00,高相似度;
613,find_module_idx,Unknown,1,1,100.00,高相似度;
614,find_module,Unknown,1,1,100.00,高相似度;
615,__gconv_get_cache,Unknown,1,1,100.00,高相似度;
616,__gconv_load_cache,Unknown,1,1,100.00,高相似度;
617,__gconv_compare_alias_cache,Unknown,1,1,100.00,高相似度;
618,__gconv_lookup_cache,Unknown,1,1,100.00,高相似度;
619,__gconv_release_cache,Unknown,1,1,100.00,高相似度;
620,__gconv_cache_freemem,Unknown,1,1,100.00,高相似度;
621,known_compare,Unknown,1,1,100.00,高相似度;
622,do_release_shlib,Unknown,1,1,100.00,高相似度;
623,do_release_all,Unknown,1,1,100.00,高相似度;
624,__gconv_find_shlib,Unknown,1,1,100.00,高相似度;
625,__gconv_release_shlib,Unknown,1,1,100.00,高相似度;
626,__gconv_dl_freemem,Unknown,1,1,100.00,高相似度;
627,new_composite_name,Unknown,1,1,100.00,高相似度;
628,free_category,Unknown,1,1,100.00,高相似度;
629,setlocale,Unknown,1,1,100.00,高相似度;
630,_nl_locale_subfreeres,Unknown,1,1,100.00,高相似度;
631,_nl_postload_ctype,Unknown,1,1,100.00,高相似度;
632,__dcgettext,Unknown,1,1,100.00,高相似度;
633,plural_eval,Unknown,1,1,100.00,高相似度;
634,transcmp,Unknown,1,1,100.00,高相似度;
635,_nl_find_msg,Unknown,1,1,100.00,高相似度;
636,__dcigettext,Unknown,1,1,100.00,高相似度;
637,__intl_freemem,Unknown,1,1,100.00,高相似度;
638,_nl_find_domain,Unknown,1,1,100.00,高相似度;
639,_nl_finddomain_subfreeres,Unknown,1,1,100.00,高相似度;
640,_nl_load_domain,Unknown,1,1,100.00,高相似度;
641,_nl_unload_domain,Unknown,1,1,100.00,高相似度;
642,alias_compare,Unknown,1,1,100.00,高相似度;
643,read_alias_file,Unknown,1,1,100.00,高相似度;
644,_nl_expand_alias,Unknown,1,1,100.00,高相似度;
645,__libc_localealias_freemem,Unknown,1,1,100.00,高相似度;
646,_nl_make_l10nflist,Unknown,1,1,100.00,高相似度;
647,_nl_normalize_codeset,Unknown,1,1,100.00,高相似度;
648,_nl_explode_name,Unknown,1,1,100.00,高相似度;
649,__gettext_free_exp,Unknown,1,1,100.00,高相似度;
650,__gettextparse,Unknown,1,1,100.00,高相似度;
651,__gettext_extract_plural,Unknown,1,1,100.00,高相似度;
652,__hash_string,Unknown,1,1,100.00,高相似度;
653,__longjmp,Unknown,1,1,100.00,高相似度;
654,do_swap,Unknown,1,1,100.00,高相似度;
655,msort_with_tmp,Unknown,1,1,100.00,高相似度;
656,indirect_msort_with_tmp,Unknown,1,1,100.00,高相似度;
657,__qsort_r,Unknown,1,1,100.00,高相似度;
658,qsort,Unknown,1,1,100.00,高相似度;
659,___asprintf,Unknown,1,1,100.00,高相似度;
660,__funlockfile,Unknown,1,1,100.00,高相似度;
661,__grouping_iterator_init_none,Unknown,1,1,100.00,高相似度;
662,__grouping_iterator_init,Unknown,1,1,100.00,高相似度;
663,__grouping_iterator_next,Unknown,1,1,100.00,高相似度;
664,__printf_buffer_done,Unknown,1,1,100.00,高相似度;
665,__printf_buffer_pad_1,Unknown,1,1,100.00,高相似度;
666,__printf_buffer_putc_1,Unknown,1,1,100.00,高相似度;
667,__printf_buffer_puts_1,Unknown,1,1,100.00,高相似度;
668,__printf_buffer_to_file_switch,Unknown,1,1,100.00,高相似度;
669,__printf_buffer_flush_to_file,Unknown,1,1,100.00,高相似度;
670,__printf_buffer_to_file_init,Unknown,1,1,100.00,高相似度;
671,__printf_buffer_to_file_done,Unknown,1,1,100.00,高相似度;
672,__printf_buffer_write,Unknown,1,1,100.00,高相似度;
673,hack_digit,Unknown,1,1,100.00,高相似度;
674,__printf_fp_buffer_1,Unknown,1,1,100.00,高相似度;
675,__printf_buffer_flush_fp,Unknown,1,1,100.00,高相似度;
676,__printf_fp_l_buffer,Unknown,1,1,100.00,高相似度;
677,__printf_buffer_flush_fp_to_wide,Unknown,1,1,100.00,高相似度;
678,__wprintf_fp_l_buffer,Unknown,1,1,100.00,高相似度;
679,___printf_fp,Unknown,1,1,100.00,高相似度;
680,__printf_fphex_buffer,Unknown,1,1,100.00,高相似度;
681,__printf_fphex_l_buffer,Unknown,1,1,100.00,高相似度;
682,__printf_buffer_flush_fphex_to_wide,Unknown,1,1,100.00,高相似度;
683,__wprintf_fphex_l_buffer,Unknown,1,1,100.00,高相似度;
684,__printf_function_invoke,Unknown,1,1,100.00,高相似度;
685,__register_printf_modifier,Unknown,1,1,100.00,高相似度;
686,__handle_registered_modifier_mb,Unknown,1,1,100.00,高相似度;
687,__handle_registered_modifier_wc,Unknown,1,1,100.00,高相似度;
688,__libc_printf_freemem,Unknown,1,1,100.00,高相似度;
689,__register_printf_specifier,Unknown,1,1,100.00,高相似度;
690,__register_printf_function,Unknown,1,1,100.00,高相似度;
691,__register_printf_type,Unknown,1,1,100.00,高相似度;
692,__snprintf,Unknown,1,1,100.00,高相似度;
693,__translated_number_width,Unknown,1,1,100.00,高相似度;
694,__wprintf_buffer_putc_1,Unknown,1,1,100.00,高相似度;
695,__wprintf_buffer_flush_to_file,Unknown,1,1,100.00,高相似度;
696,__wprintf_buffer_to_file_init,Unknown,1,1,100.00,高相似度;
697,__wprintf_buffer_to_file_done,Unknown,1,1,100.00,高相似度;
698,__get_errlist,Unknown,1,1,100.00,高相似度;
699,_IO_file_doallocate,Unknown,1,1,100.00,高相似度;
700,_IO_new_fclose,Unknown,1,1,100.00,高相似度;
701,__fopen_maybe_mmap,Unknown,1,1,100.00,高相似度;
702,__fopen_internal,Unknown,1,1,100.00,高相似度;
703,_IO_new_fopen,Unknown,1,1,100.00,高相似度;
704,__getdelim,Unknown,1,1,100.00,高相似度;
705,save_for_wbackup,Unknown,1,1,100.00,高相似度;
706,_IO_least_wmarker,Unknown,1,1,100.00,高相似度;
707,_IO_switch_to_main_wget_area,Unknown,1,1,100.00,高相似度;
708,_IO_switch_to_wbackup_area,Unknown,1,1,100.00,高相似度;
709,_IO_wsetb,Unknown,1,1,100.00,高相似度;
710,_IO_wdefault_pbackfail,Unknown,1,1,100.00,高相似度;
711,_IO_wdefault_finish,Unknown,1,1,100.00,高相似度;
712,_IO_wdefault_uflow,Unknown,1,1,100.00,高相似度;
713,__woverflow,Unknown,1,1,100.00,高相似度;
714,_IO_wdefault_xsputn,Unknown,1,1,100.00,高相似度;
715,_IO_wdoallocbuf,Unknown,1,1,100.00,高相似度;
716,_IO_wdefault_doallocate,Unknown,1,1,100.00,高相似度;
717,_IO_switch_to_wget_mode,Unknown,1,1,100.00,高相似度;
718,_IO_free_wbackup_area,Unknown,1,1,100.00,高相似度;
719,__wuflow,Unknown,1,1,100.00,高相似度;
720,__wunderflow,Unknown,1,1,100.00,高相似度;
721,_IO_wdefault_xsgetn,Unknown,1,1,100.00,高相似度;
722,_IO_sputbackwc,Unknown,1,1,100.00,高相似度;
723,_IO_sungetwc,Unknown,1,1,100.00,高相似度;
724,_IO_adjust_wcolumn,Unknown,1,1,100.00,高相似度;
725,_IO_init_wmarker,Unknown,1,1,100.00,高相似度;
726,_IO_wmarker_delta,Unknown,1,1,100.00,高相似度;
727,_IO_seekwmark,Unknown,1,1,100.00,高相似度;
728,_IO_unsave_wmarkers,Unknown,1,1,100.00,高相似度;
729,adjust_wide_data,Unknown,1,1,100.00,高相似度;
730,_IO_wdo_write,Unknown,1,1,100.00,高相似度;
731,_IO_wfile_underflow,Unknown,1,1,100.00,高相似度;
732,_IO_wfile_underflow_mmap,Unknown,1,1,100.00,高相似度;
733,_IO_wfile_underflow_maybe_mmap,Unknown,1,1,100.00,高相似度;
734,_IO_wfile_overflow,Unknown,1,1,100.00,高相似度;
735,_IO_wfile_sync,Unknown,1,1,100.00,高相似度;
736,_IO_wfile_seekoff,Unknown,1,1,100.00,高相似度;
737,_IO_wfile_xsputn,Unknown,1,1,100.00,高相似度;
738,_IO_fwide,Unknown,1,1,100.00,高相似度;
739,__libio_codecvt_out,Unknown,1,1,100.00,高相似度;
740,__libio_codecvt_in,Unknown,1,1,100.00,高相似度;
741,__libio_codecvt_encoding,Unknown,1,1,100.00,高相似度;
742,__libio_codecvt_length,Unknown,1,1,100.00,高相似度;
743,__printf_buffer_flush_asprintf,Unknown,1,1,100.00,高相似度;
744,__vasprintf_internal,Unknown,1,1,100.00,高相似度;
745,__vasprintf,Unknown,1,1,100.00,高相似度;
746,__printf_buffer_flush_snprintf,Unknown,1,1,100.00,高相似度;
747,__printf_buffer_snprintf_init,Unknown,1,1,100.00,高相似度;
748,__printf_buffer_snprintf_done,Unknown,1,1,100.00,高相似度;
749,__vsnprintf_internal,Unknown,1,1,100.00,高相似度;
750,___vsnprintf,Unknown,1,1,100.00,高相似度;
751,__fgets_unlocked,Unknown,1,1,100.00,高相似度;
752,__libc_alloca_cutoff,Unknown,1,1,100.00,高相似度;
753,__pthread_cleanup_push,Unknown,1,1,100.00,高相似度;
754,__pthread_cleanup_pop,Unknown,1,1,100.00,高相似度;
755,__futex_abstimed_wait64,Unknown,1,1,100.00,高相似度;
756,__futex_abstimed_wait_cancelable64,Unknown,1,1,100.00,高相似度;
757,__futex_lock_pi64,Unknown,1,1,100.00,高相似度;
758,__nptl_stack_list_del,Unknown,1,1,100.00,高相似度;
759,__nptl_stack_list_add,Unknown,1,1,100.00,高相似度;
760,__nptl_free_stacks,Unknown,1,1,100.00,高相似度;
761,__nptl_deallocate_stack,Unknown,1,1,100.00,高相似度;
762,__pthread_get_minstack,Unknown,1,1,100.00,高相似度;
763,___pthread_rwlock_init,Unknown,1,1,100.00,高相似度;
764,___pthread_rwlock_rdlock,Unknown,1,1,100.00,高相似度;
765,___pthread_rwlock_unlock,Unknown,1,1,100.00,高相似度;
766,___pthread_rwlock_wrlock,Unknown,1,1,100.00,高相似度;
767,__argz_add_sep,Unknown,1,1,100.00,高相似度;
768,__argz_create_sep,Unknown,1,1,100.00,高相似度;
769,__memrchr,Unknown,1,1,100.00,高相似度;
770,__stpcpy,Unknown,1,1,100.00,高相似度;
771,__strcasecmp_l,Unknown,1,1,100.00,高相似度;
772,strcpy,Unknown,1,1,100.00,高相似度;
773,strcspn,Unknown,1,1,100.00,高相似度;
774,__strdup,Unknown,1,1,100.00,高相似度;
775,__strsep,Unknown,1,1,100.00,高相似度;
776,__strtok_r,Unknown,1,1,100.00,高相似度;
777,__wcslen,Unknown,1,1,100.00,高相似度;
778,__wcsnlen,Unknown,1,1,100.00,高相似度;
779,__wmemchr,Unknown,1,1,100.00,高相似度;
780,__wmemcpy,Unknown,1,1,100.00,高相似度;
781,__wmemmove,Unknown,1,1,100.00,高相似度;
782,__wmempcpy,Unknown,1,1,100.00,高相似度;
783,__clock_nanosleep_time64,Unknown,1,1,100.00,高相似度;
784,__clock_nanosleep,Unknown,1,1,100.00,高相似度;
785,__readdir64,Unknown,1,1,100.00,高相似度;
786,__getcwd,Unknown,1,1,100.00,高相似度;
787,__isatty,Unknown,1,1,100.00,高相似度;
788,__lstat64_time64,Unknown,1,1,100.00,高相似度;
789,__lstat64,Unknown,1,1,100.00,高相似度;
790,__libc_openat64,Unknown,1,1,100.00,高相似度;
791,__stat64_time64,Unknown,1,1,100.00,高相似度;
792,__stat64,Unknown,1,1,100.00,高相似度;
793,__tcgetattr,Unknown,1,1,100.00,高相似度;
794,_dl_make_stacks_executable,Unknown,1,1,100.00,高相似度;
795,__nptl_change_stack_perm,Unknown,1,1,100.00,高相似度;
796,_dl_fixup,Unknown,1,1,100.00,高相似度;
797,do_dlopen,Unknown,1,1,100.00,高相似度;
798,dlerror_run,Unknown,1,1,100.00,高相似度;
799,do_dlsym_private,Unknown,1,1,100.00,高相似度;
800,do_dlsym,Unknown,1,1,100.00,高相似度;
801,do_dlvsym,Unknown,1,1,100.00,高相似度;
802,do_dlclose,Unknown,1,1,100.00,高相似度;
803,free_slotinfo,Unknown,1,1,100.00,高相似度;
804,__libc_dlopen_mode,Unknown,1,1,100.00,高相似度;
805,__libc_dlsym_private,Unknown,1,1,100.00,高相似度;
806,__libc_dlsym,Unknown,1,1,100.00,高相似度;
807,__libc_dlvsym,Unknown,1,1,100.00,高相似度;
808,__libc_dlclose,Unknown,1,1,100.00,高相似度;
809,__dl_libc_freemem,Unknown,1,1,100.00,高相似度;
810,__gconv_open,Unknown,1,1,100.00,高相似度;
811,__gconv,Unknown,1,1,100.00,高相似度;
812,__gconv_close,Unknown,1,1,100.00,高相似度;
813,gconv_parse_code,Unknown,1,1,100.00,高相似度;
814,__gconv_create_spec,Unknown,1,1,100.00,高相似度;
815,__gconv_destroy_spec,Unknown,1,1,100.00,高相似度;
816,_nl_find_locale,Unknown,1,1,100.00,高相似度;
817,_nl_remove_locale,Unknown,1,1,100.00,高相似度;
818,rangecmp,Unknown,1,1,100.00,高相似度;
819,_nl_load_locale_from_archive,Unknown,1,1,100.00,高相似度;
820,_nl_archive_subfreeres,Unknown,1,1,100.00,高相似度;
821,_nl_intern_locale_data,Unknown,1,1,100.00,高相似度;
822,_nl_load_locale,Unknown,1,1,100.00,高相似度;
823,_nl_unload_locale,Unknown,1,1,100.00,高相似度;
824,__current_locale_name,Unknown,1,1,100.00,高相似度;
825,__mpn_cmp,Unknown,1,1,100.00,高相似度;
826,__mpn_divrem,Unknown,1,1,100.00,高相似度;
827,__mpn_lshift,Unknown,1,1,100.00,高相似度;
828,__mpn_mul,Unknown,1,1,100.00,高相似度;
829,__mpn_mul_1,Unknown,1,1,100.00,高相似度;
830,__mpn_impn_mul_n_basecase,Unknown,1,1,100.00,高相似度;
831,__mpn_impn_mul_n,Unknown,1,1,100.00,高相似度;
832,__mpn_impn_sqr_n_basecase,Unknown,1,1,100.00,高相似度;
833,__mpn_impn_sqr_n,Unknown,1,1,100.00,高相似度;
834,__mpn_mul_n,Unknown,1,1,100.00,高相似度;
835,__mpn_rshift,Unknown,1,1,100.00,高相似度;
836,__mpn_sub_n,Unknown,1,1,100.00,高相似度;
837,__mpn_submul_1,Unknown,1,1,100.00,高相似度;
838,__mpn_extract_double,Unknown,1,1,100.00,高相似度;
839,__printf_buffer_as_file_commit,Unknown,1,1,100.00,高相似度;
840,__printf_buffer_as_file_overflow,Unknown,1,1,100.00,高相似度;
841,__printf_buffer_as_file_xsputn,Unknown,1,1,100.00,高相似度;
842,__printf_buffer_as_file_init,Unknown,1,1,100.00,高相似度;
843,__printf_buffer_as_file_terminate,Unknown,1,1,100.00,高相似度;
844,__printf_buffer_flush,Unknown,1,1,100.00,高相似度;
845,__wprintf_buffer_done,Unknown,1,1,100.00,高相似度;
846,__wprintf_buffer_flush,Unknown,1,1,100.00,高相似度;
847,_IO_getline_info,Unknown,1,1,100.00,高相似度;
848,_IO_getline,Unknown,1,1,100.00,高相似度;
849,__memmem,Unknown,1,1,100.00,高相似度;
850,__strndup,Unknown,1,1,100.00,高相似度;
851,strspn,Unknown,1,1,100.00,高相似度;
852,_nl_cleanup_time,Unknown,1,1,100.00,高相似度;
853,__fdopendir,Unknown,1,1,100.00,高相似度;
854,__rewinddir,Unknown,1,1,100.00,高相似度;
855,__sysconf,Unknown,1,1,100.00,高相似度;
856,__lseek,Unknown,1,1,100.00,高相似度;
857,__getclktck,Unknown,1,1,100.00,高相似度;
858,__getdtablesize,Unknown,1,1,100.00,高相似度;
859,remove_slotinfo,Unknown,1,1,100.00,高相似度;
860,_dl_close_worker,Unknown,1,1,100.00,高相似度;
861,_dl_close,Unknown,1,1,100.00,高相似度;
862,add_to_global_update,Unknown,1,1,100.00,高相似度;
863,call_dl_init,Unknown,1,1,100.00,高相似度;
864,dl_open_worker,Unknown,1,1,100.00,高相似度;
865,add_to_global_resize_failure,Unknown,1,1,100.00,高相似度;
866,add_to_global_resize,Unknown,1,1,100.00,高相似度;
867,_dl_find_dso_for_object,Unknown,1,1,100.00,高相似度;
868,_dl_open,Unknown,1,1,100.00,高相似度;
869,_dl_show_scope,Unknown,1,1,100.00,高相似度;
870,dl_open_worker_begin,Unknown,1,1,100.00,高相似度;
871,dfs_traversal,Unknown,1,1,100.00,高相似度;
872,_dl_sort_maps_init,Unknown,1,1,100.00,高相似度;
873,_dl_sort_maps,Unknown,1,1,100.00,高相似度;
874,_dl_check_map_versions,Unknown,1,1,100.00,高相似度;
875,_dl_check_all_versions,Unknown,1,1,100.00,高相似度;
876,_dl_unmap,Unknown,1,1,100.00,高相似度;
877,_dl_addr_inside_object,Unknown,1,1,100.00,高相似度;
878,_dl_find_object_from_map,Unknown,1,1,100.00,高相似度;
879,_dlfo_process_initial,Unknown,1,1,100.00,高相似度;
880,_dlfo_sort_mappings,Unknown,1,1,100.00,高相似度;
881,__dl_find_object,Unknown,1,1,100.00,高相似度;
882,_dl_find_object_init,Unknown,1,1,100.00,高相似度;
883,_dl_find_object_update,Unknown,1,1,100.00,高相似度;
884,_dl_find_object_dlclose,Unknown,1,1,100.00,高相似度;
885,_dl_find_object_freeres,Unknown,1,1,100.00,高相似度;
886,__rtld_static_init,Unknown,1,1,100.00,高相似度;
887,__mpn_add_n,Unknown,1,1,100.00,高相似度;
888,__mpn_addmul_1,Unknown,1,1,100.00,高相似度;
889,__dladdr,Unknown,1,1,100.00,高相似度;
890,__dladdr1,Unknown,1,1,100.00,高相似度;
891,__dlclose,Unknown,1,1,100.00,高相似度;
892,__dlerror,Unknown,1,1,100.00,高相似度;
893,_dlerror_run,Unknown,1,1,100.00,高相似度;
894,dlinfo_doit,Unknown,1,1,100.00,高相似度;
895,__dlinfo,Unknown,1,1,100.00,高相似度;
896,dlmopen_doit,Unknown,1,1,100.00,高相似度;
897,__dlmopen,Unknown,1,1,100.00,高相似度;
898,___dlmopen,Unknown,1,1,100.00,高相似度;
899,dlopen_doit,Unknown,1,1,100.00,高相似度;
900,__dlopen,Unknown,1,1,100.00,高相似度;
901,___dlopen,Unknown,1,1,100.00,高相似度;
902,dlsym_doit,Unknown,1,1,100.00,高相似度;
903,__dlsym,Unknown,1,1,100.00,高相似度;
904,___dlsym,Unknown,1,1,100.00,高相似度;
905,dlvsym_doit,Unknown,1,1,100.00,高相似度;
906,__dlvsym,Unknown,1,1,100.00,高相似度;
